X,Y,Z,P,T,U,V,W,R,M,VelMag,Sound_speed,P_total,T_total,Enthalpy_total,Heat_release,Kn,U_x,U_y,U_z,V_x,V_y,V_z,Gamma,Prandtl,Y_plus,Qdot,Qdot_tran,Qdot_enthalpy,Nu,Cell_Re,CO2,CO,C2,O2,C,O
0.278422147,0.881916285,0,125430.5,2000,0,0,0,0.255167127,0,0,783.782837,125430.5,2000,-3141381.75,-5.38E+09,3.32E-07,-1833629.25,667386.625,0,-5037581.5,1833530.25,0,1.24929726,0.683417678,0.203993797,1240288.38,0,0,5415.16455,0.041607723,0.490766823,0.324173182,3.39E-17,0.151719347,1.05E-09,0.033340607
0.280050933,0.886391282,0,125429.734,2000,0,0,0,0.255180418,0,0,783.751221,125429.734,2000,-3142407.25,-5.39E+09,3.32E-07,-1834963.75,667872.375,0,-5041196.5,1834846.12,0,1.24926937,0.683421016,0.203108668,1241599.25,0,0,5420.70117,0.041247424,0.491042167,0.323997885,3.46E-17,0.15157409,1.06E-09,0.033385795
0.28167969,0.89086628,0,125435.5,2000,0,0,0,0.255208135,0,0,783.717285,125435.5,2000,-3143504.75,-5.40E+09,3.32E-07,-1836568.62,668456.562,0,-5045485.5,1836407.38,0,1.24923992,0.683424413,0.20223999,1243014.38,0,0,5426.68896,0.040895339,0.491326421,0.323816955,3.52E-17,0.151426628,1.08E-09,0.033429969
0.283308476,0.895341277,0,125445.188,2000,0,0,0,0.255244255,0,0,783.682617,125445.188,2000,-3144627.75,-5.42E+09,3.32E-07,-1838415.38,669128.812,0,-5050512.5,1838237.25,0,1.24920976,0.68342787,0.201386184,1244506.25,0,0,5433.01025,0.040550757,0.491613477,0.323634207,3.58E-17,0.151278585,1.10E-09,0.033473678
0.284937233,0.899816334,0,125455.828,2000,0,0,0,0.255282044,0,0,783.64856,125455.828,2000,-3145732.5,-5.43E+09,3.32E-07,-1840625.88,669933.438,0,-5056582,1840446.38,0,1.2491802,0.683431268,0.200550646,1246030.12,0,0,5439.47217,0.04021496,0.49189797,0.323453099,3.65E-17,0.151131392,1.12E-09,0.033517499
0.286565989,0.904291332,0,125463.062,2000,0,0,0,0.255312204,0,0,783.615784,125463.062,2000,-3146794.5,-5.45E+09,3.32E-07,-1843234.62,670883,0,-5063828,1843084,0,1.24915147,0.683434606,0.19973217,1247531,0,0,5445.83447,0.039887376,0.492177516,0.323275149,3.72E-17,0.150985241,1.14E-09,0.033562053
0.288194776,0.908766329,0,125463.82,2000,0,0,0,0.255328447,0,0,783.584412,125463.82,2000,-3147811.25,-5.46E+09,3.32E-07,-1846025.88,671898.875,0,-5071530,1845887.12,0,1.24912381,0.683437884,0.198914289,1248961.5,0,0,5451.89111,0.039561376,0.492452741,0.323099941,3.80E-17,0.150839552,1.16E-09,0.033607721
0.289823532,0.913241327,0,125458.016,2000,0,0,0,0.255330771,0,0,783.55426,125458.016,2000,-3148791,-5.47E+09,3.32E-07,-1848797.25,672907.562,0,-5079103.5,1848643.75,0,1.24909687,0.683441103,0.198085725,1250299.25,0,0,5457.54199,0.039232492,0.492724925,0.32292667,3.87E-17,0.150693864,1.19E-09,0.033654504
0.291452318,0.917716324,0,125446.734,2000,0,0,0,0.255321562,0,0,783.52478,125446.734,2000,-3149747.25,-5.49E+09,3.32E-07,-1851445,673871.25,0,-5086372,1851289,0,1.24907041,0.683444321,0.197244033,1251546.25,0,0,5462.79736,0.038899798,0.49299562,0.322754353,3.96E-17,0.150547788,1.21E-09,0.033702191
0.293081075,0.922191322,0,125432.055,2000,0,0,0,0.25530538,0,0,783.495422,125432.055,2000,-3150701.25,-5.50E+09,3.32E-07,-1853814.12,674733.5,0,-5092874,1853655.5,0,1.24904406,0.68344754,0.196382433,1252731,0,0,5467.77881,0.038560711,0.493267477,0.322581291,4.04E-17,0.150400713,1.23E-09,0.033750475
0.294709861,0.926666379,0,125417.492,2000,0,0,0,0.255289823,0,0,783.46521,125417.492,2000,-3151681,-5.51E+09,3.32E-07,-1855787.38,675451.625,0,-5098285,1855624.75,0,1.249017,0.683450818,0.195498064,1253888.25,0,0,5472.6377,0.038214199,0.493543565,0.322405517,4.13E-17,0.150252029,1.26E-09,0.033798832
0.296338618,0.931141376,0,125407.281,2000,0,0,0,0.255283862,0,0,783.433594,125407.281,2000,-3152707.75,-5.52E+09,3.32E-07,-1857320.5,676009.562,0,-5102547,1857175.88,0,1.24898899,0.683454156,0.194593549,1255077.5,0,0,5477.63281,0.037861407,0.493825883,0.322225809,4.21E-17,0.150101557,1.28E-09,0.033846699
0.297967374,0.935616374,0,125404.383,2000,0,0,0,0.255293578,0,0,783.400452,125404.383,2000,-3153781.75,-5.53E+09,3.32E-07,-1858804.38,676549.688,0,-5106617.5,1858657.38,0,1.24895978,0.683457613,0.193690076,1256355.88,0,0,5483.01514,0.037510645,0.494113296,0.322042853,4.30E-17,0.149950191,1.31E-09,0.033893626
0.299596161,0.940091372,0,125407.594,2000,0,0,0,0.255316019,0,0,783.366699,125407.594,2000,-3154876,-5.55E+09,3.32E-07,-1860491.25,677163.688,0,-5111153.5,1860308.5,0,1.24893022,0.68346113,0.192799166,1257731.12,0,0,5488.81982,0.037166353,0.494401902,0.321859121,4.38E-17,0.149799168,1.33E-09,0.03393976
0.301224917,0.944566369,0,125414.703,2000,0,0,0,0.255346328,0,0,783.33313,125414.703,2000,-3155963.75,-5.56E+09,3.32E-07,-1862303.62,677823.375,0,-5116094,1862106.75,0,1.24890089,0.683464587,0.191917449,1259179.75,0,0,5494.94531,0.036827169,0.494689077,0.321676314,4.47E-17,0.14964886,1.36E-09,0.033985708
0.302853703,0.949041367,0,125423.805,2000,0,0,0,0.255380571,0,0,783.299805,125423.805,2000,-3157045,-5.58E+09,3.32E-07,-1864417.62,678592.875,0,-5.12E+06,1864229.75,0,1.24887168,0.683467984,0.191052541,1260677.5,0,0,5501.28564,0.036495965,0.494974941,0.321494311,4.55E-17,0.149499103,1.38E-09,0.034031574
0.30448246,0.953516424,0,125430.781,2000,0,0,0,0.255410463,0,0,783.266541,125430.781,2000,-3158123.5,-5.59E+09,3.31E-07,-1866945.25,679512.875,0,-5128993,1866802,0,1.24884248,0.683471441,0.190207511,1262184.75,0,0,5507.6665,0.036173821,0.495260864,0.321312308,4.64E-17,0.149349168,1.41E-09,0.034077615
0.306111246,0.957991421,0,125432.117,2000,0,0,0,0.255428672,0,0,783.233643,125432.117,2000,-3159192,-5.61E+09,3.31E-07,-1869721.12,680523.25,0,-5136691,1869603.75,0,1.24881351,0.683474839,0.189368635,1263648.38,0,0,5513.85547,0.035855442,0.495547235,0.321130008,4.74E-17,0.149198234,1.43E-09,0.034124475
0.307740003,0.962466419,0,125427.516,2000,0,0,0,0.255434602,0,0,783.201111,125427.516,2000,-3160247.5,-5.62E+09,3.31E-07,-1872557.5,681555.625,0,-5144472.5,1872436.12,0,1.24878478,0.683478236,0.188525781,1265036.62,0,0,5519.71387,0.035536971,0.495833963,0.320947468,4.85E-17,0.149046212,1.46E-09,0.034172293
0.309368789,0.966941416,0,125417.477,2000,0,0,0,0.255429506,0,0,783.168396,125417.477,2000,-3161307.75,-5.63E+09,3.31E-07,-1875331.38,682565.188,0,-5.15E+06,1875223.38,0,1.24875581,0.683481634,0.187675536,1266333.5,0,0,5525.17139,0.035217151,0.496123195,0.320763379,4.97E-17,0.148892581,1.50E-09,0.034220818
0.310997546,0.971416414,0,125402.82,2000,0,0,0,0.255415618,0,0,783.13446,125402.82,2000,-3162407.5,-5.65E+09,3.32E-07,-1877868.25,683488.5,0,-5159143,1877775.5,0,1.24872601,0.68348521,0.186809599,1267532.75,0,0,5530.19824,0.034892924,0.496419221,0.320574909,5.08E-17,0.148736253,1.53E-09,0.034269564
0.312626302,0.975891411,0,125385.961,2000,0,0,0,0.255398273,0,0,783.098511,125385.961,2000,-3163572.5,-5.66E+09,3.32E-07,-1880045.25,684280.75,0,-5165159,1879965,0,1.24869466,0.683488905,0.185924053,1268651.12,0,0,5534.86768,0.034562904,0.496724814,0.32038036,5.20E-17,0.148576766,1.56E-09,0.034318
0.314255089,0.980366468,0,125370.312,2000,0,0,0,0.255384237,0,0,783.060913,125370.312,2000,-3164789.25,-5.67E+09,3.32E-07,-1881806.38,684921.75,0,-5170025.5,1881736,0,1.24866211,0.68349278,0.185019106,1269733.62,0,0,5539.37842,0.034227267,0.497036159,0.320182174,5.31E-17,0.148416147,1.59E-09,0.034365472
0.315883845,0.984841466,0,125360.281,2000,0,0,0,0.255381733,0,0,783.023071,125360.281,2000,-3166014,-5.68E+09,3.32E-07,-1883223.12,685437.312,0,-5173981,1883175.62,0,1.24862945,0.683496654,0.184102356,1270890.88,0,0,5544.21484,0.033888917,0.497347146,0.319984198,5.42E-17,0.148256302,1.62E-09,0.034412306
0.317512631,0.989316463,0,125358.164,2000,0,0,0,0.255395293,0,0,782.985352,125358.164,2000,-3167234.5,-5.70E+09,3.32E-07,-1884737.62,685988.625,0,-5178120.5,1884682.38,0,1.24859691,0.683500469,0.183195367,1272198.62,0,0,5549.7085,0.033555817,0.49765715,0.319786876,5.52E-17,0.148096934,1.65E-09,0.034459014
0.319141388,0.993791461,0,125361.773,2000,0,0,0,0.255420953,0,0,782.946838,125361.773,2000,-3168481,-5.71E+09,3.32E-07,-1886602.38,686667.375,0,-5183139.5,1886509.25,0,1.24856377,0.683504283,0.182309002,1273637.88,0,0,5555.77441,0.033231873,0.497970283,0.319587529,5.62E-17,0.147936836,1.67E-09,0.034505319
0.320770174,0.998266459,0,125368.672,2000,0,0,0,0.255454183,0,0,782.906616,125368.672,2000,-3169783,-5.72E+09,3.32E-07,-1888752.38,687449.938,0,-5188998,1888641.75,0,1.24852931,0.683508158,0.181440488,1275177.88,0,0,5562.2749,0.03291598,0.498291045,0.319383323,5.72E-17,0.147774383,1.70E-09,0.034551192
0.322398931,1.00274146,0,125377.469,2000,0,0,0,0.2554923,0,0,782.86438,125377.469,2000,-3171149,-5.74E+09,3.31E-07,-1891275,688368.188,0,-5195904,1891155.5,0,1.24849343,0.683512151,0.180592418,1276789.38,0,0,5569.08252,0.032608979,0.498621434,0.319173008,5.84E-17,0.147608653,1.73E-09,0.034596864
0.324027687,1.00721645,0,125385.383,2000,0,0,0,0.255529344,0,0,782.820618,125385.383,2000,-3172562.75,-5.75E+09,3.31E-07,-1894223.12,689441.312,0,-5204074,1894129.38,0,1.24845636,0.683516204,0.179766148,1278432.75,0,0,5576.02344,0.032311253,0.498960018,0.318957448,5.98E-17,0.147439674,1.77E-09,0.034642793
0.325656474,1.01169145,0,125388.648,2000,0,0,0,0.25555703,0,0,782.776611,125388.648,2000,-3173985.25,-5.77E+09,3.31E-07,-1897376.5,690589,0,-5212807.5,1897307.88,0,1.24841905,0.683520257,0.178946719,1280029.38,0,0,5582.75732,0.032017354,0.499302059,0.318739742,6.13E-17,0.147268638,1.81E-09,0.034689535
0.32728523,1.01616645,0,125386.617,2000,0,0,0,0.255573303,0,0,782.733887,125386.617,2000,-3175367.25,-5.78E+09,3.31E-07,-1900567,691750.25,0,-5221502,1900472.62,0,1.24838269,0.683524251,0.178123519,1281542.12,0,0,5589.12598,0.031723451,0.499640673,0.318524182,6.29E-17,0.147097647,1.85E-09,0.034737475
0.328914016,1.02064145,0,125380.141,2000,0,0,0,0.255579352,0,0,782.693359,125380.141,2000,-3176678.75,-5.80E+09,3.31E-07,-1903719.12,692897.5,0,-5230088.5,1903597.75,0,1.24834776,0.683528125,0.17729573,1282974.88,0,0,5595.14746,0.031429287,0.499971449,0.318313599,6.45E-17,0.146928161,1.89E-09,0.034786746
0.330542773,1.02511644,0,125369.141,2000,0,0,0,0.25557521,0,0,782.654846,125369.141,2000,-3177927.25,-5.81E+09,3.31E-07,-1906625,693955.125,0,-5238058,1906498.25,0,1.24831426,0.68353188,0.176454917,1284317.38,0,0,5600.77783,0.031131905,0.500295281,0.318107426,6.62E-17,0.146760002,1.94E-09,0.034837209
0.332171559,1.02959144,0,125355.008,2000,0,0,0,0.255564243,0,0,782.617126,125355.008,2000,-3179149.5,-5.82E+09,3.31E-07,-1909194.38,694890.25,0,-5245106,1909063.38,0,1.24828148,0.683535576,0.175597697,1285574,0,0,5606.03418,0.030830169,0.500616133,0.317903191,6.78E-17,0.146592513,1.98E-09,0.034888115
0.333800316,1.03406656,0,125340.289,2000,0,0,0,0.255551875,0,0,782.579773,125340.289,2000,-3180360.25,-5.84E+09,3.31E-07,-1911385.38,695687.625,0,-5251113,1911249.62,0,1.24824882,0.683539271,0.1747244,1286806.62,0,0,5611.18555,0.030524287,0.500936031,0.317699552,6.95E-17,0.146424994,2.02E-09,0.034939379
0.335429072,1.03854156,0,125329.211,2000,0,0,0,0.255546927,0,0,782.542419,125329.211,2000,-3181570.5,-5.85E+09,3.31E-07,-1913189.5,696344.25,0,-5256123,1913073,0,1.24821615,0.683542907,0.173839077,1288113.75,0,0,5616.66016,0.030215742,0.501257241,0.317495048,7.12E-17,0.146256432,2.06E-09,0.034991201
0.337057859,1.04301655,0,125325.438,2000,0,0,0,0.255558074,0,0,782.502747,125325.438,2000,-3182856.75,-5.87E+09,3.31E-07,-1915010.62,697007.125,0,-5261141.5,1914899.62,0,1.2481817,0.683546662,0.172961831,1289536.88,0,0,5622.63477,0.029911539,0.501588762,0.317284018,7.28E-17,0.1460848,2.10E-09,0.035042357
0.338686615,1.04749155,0,125327.344,2000,0,0,0,0.255583256,0,0,782.458191,125327.344,2000,-3184297.75,-5.88E+09,3.31E-07,-1917132,697779.25,0,-5266877,1916987.38,0,1.24814391,0.683550775,0.172103763,1291023.38,0,0,5628.87842,0.029615475,0.501938522,0.317061365,7.43E-17,0.145909041,2.14E-09,0.035091009
0.340315402,1.05196655,0,125332.664,2000,0,0,0,0.255617261,0,0,782.409973,125332.664,2000,-3185854.5,-5.90E+09,3.31E-07,-1919500.5,698641.375,0,-5273316.5,1919331.12,0,1.24810338,0.683555126,0.171262503,1292589.88,0,0,5635.46484,0.02932664,0.502301991,0.316829979,7.61E-17,0.145730108,2.19E-09,0.035137855
0.341944158,1.05644155,0,125341.172,2000,0,0,0,0.255658031,0,0,782.361206,125341.172,2000,-3187430.5,-5.91E+09,3.31E-07,-1922207.38,699626.625,0,-5280720,1922026,0,1.24806237,0.683559358,0.170441478,1294299.25,0,0,5642.66699,0.029046115,0.502672791,0.316593945,7.82E-17,0.145546824,2.24E-09,0.035186395
0.343572944,1.06091654,0,125350.727,2000,0,0,0,0.255700856,0,0,782.312561,125350.727,2000,-3189003.5,-5.93E+09,3.31E-07,-1925267.12,700740.312,0,-5289121,1925083.75,0,1.24802136,0.68356359,0.169639558,1296066,0,0,5650.11719,0.02877342,0.503046155,0.316356272,8.03E-17,0.145361364,2.29E-09,0.035236161
0.345201701,1.06539154,0,125358.172,2000,0,0,0,0.255739689,0,0,782.263367,125358.172,2000,-3190594,-5.94E+09,3.31E-07,-1928556.38,701937.562,0,-5298253,1928407.62,0,1.24798,0.683567882,0.168850273,1297770.75,0,0,5657.29688,0.028506283,0.503419518,0.316118568,8.23E-17,0.145177022,2.34E-09,0.035284817
0.346830487,1.06986654,0,125360.625,2000,0,0,0,0.255769014,0,0,782.21283,125360.625,2000,-3192226.5,-5.96E+09,3.31E-07,-1931817.25,703124.375,0,-5307272.5,1931690.38,0,1.24793768,0.683572233,0.168058664,1299371,0,0,5664.01807,0.028239626,0.503798246,0.315877467,8.42E-17,0.144991219,2.38E-09,0.035332982
0.348459244,1.07434154,0,125357.773,2000,0,0,0,0.255788594,0,0,782.160095,125357.773,2000,-3193927.5,-5.97E+09,3.31E-07,-1934947.88,704263.812,0,-5315820,1934801.5,0,1.24789369,0.683576822,0.167259455,1300840.25,0,0,5670.16113,0.027971676,0.504188657,0.315628946,8.62E-17,0.144800872,2.43E-09,0.035381466
0.350088,1.07881653,0,125350.008,2000,0,0,0,0.255798519,0,0,782.106628,125350.008,2000,-3195653.5,-5.99E+09,3.31E-07,-1937976.12,705366,0,-5324113,1937819.75,0,1.24784911,0.683581471,0.166456148,1302221.25,0,0,5675.91357,0.027703639,0.504585922,0.315376073,8.86E-17,0.144606844,2.49E-09,0.035431117
0.351716787,1.08329153,0,125337.438,2000,0,0,0,0.255797327,0,0,782.055969,125337.438,2000,-3197287.25,-6.01E+09,3.31E-07,-1940647.12,706338.062,0,-5331453,1940491,0,1.24780715,0.683586121,0.165637821,1303347.5,0,0,5680.57861,0.027431933,0.50495249,0.315142721,9.12E-17,0.144430414,2.55E-09,0.035474349
0.353345543,1.08776665,0,125321.836,2000,0,0,0,0.255787075,0,0,782.01123,125321.836,2000,-3198730.5,-6.01E+09,3.31E-07,-1942930.88,707169.25,0,-5337719,1942771.62,0,1.24776995,0.683590531,0.164803863,1304330.12,0,0,5684.6416,0.027156407,0.505280495,0.314933896,9.36E-17,0.144271314,2.60E-09,0.035514224
0.354974329,1.09224164,0,125306.242,2000,0,0,0,0.25577423,0,0,781.971558,125306.242,2000,-3200015.25,-6.02E+09,3.31E-07,-1944856.5,707870.062,0,-5342995.5,1944692,0,1.2477361,0.683594465,0.163958013,1305420.88,0,0,5689.17578,0.026878372,0.505597889,0.314731866,9.59E-17,0.144110397,2.66E-09,0.035559818
0.356603086,1.09671664,0,125294.977,2000,0,0,0,0.25576961,0,0,781.932983,125294.977,2000,-3201262.5,-6.04E+09,3.31E-07,-1946277.25,708387.125,0,-5346960,1946134.75,0,1.24770296,0.68359822,0.163099125,1306556.5,0,0,5693.9043,0.026597517,0.505913854,0.3145307,9.82E-17,0.143948153,2.71E-09,0.035607219
0.358231872,1.10119164,0,125291.273,2000,0,0,0,0.255781233,0,0,781.892822,125291.273,2000,-3202563.25,-6.05E+09,3.31E-07,-1947688,708900.625,0,-5350861,1947554.62,0,1.24766862,0.683602035,0.162249431,1307801.5,0,0,5699.10498,0.026321093,0.50623697,0.314325005,1.01E-16,0.143783852,2.76E-09,0.035654094
0.359860629,1.10566664,0,125293.469,2000,0,0,0,0.255806625,0,0,781.849243,125293.469,2000,-3203972.25,-6.06E+09,3.31E-07,-1949402.12,709524.562,0,-5355473.5,1949233.5,0,1.24763179,0.683606029,0.161420003,1309154.5,0,0,5704.77002,0.026052661,0.506573856,0.314110577,1.03E-16,0.143615901,2.82E-09,0.035699636
0.361489385,1.11014163,0,125299.211,2000,0,0,0,0.255841166,0,0,781.801941,125299.211,2000,-3205500,-6.08E+09,3.31E-07,-1951312.62,710220,0,-5360644.5,1951115.62,0,1.24759233,0.68361032,0.160606787,1310573,0,0,5710.71338,0.025790809,0.506925702,0.313886583,1.06E-16,0.143444002,2.88E-09,0.035743672
0.363118172,1.11461663,0,125307.898,2000,0,0,0,0.255883038,0,0,781.752075,125307.898,2000,-3207110.5,-6.09E+09,3.31E-07,-1953520.88,711023.75,0,-5366670,1953309,0,1.24755096,0.683614731,0.159813613,1312051.75,0,0,5716.91406,0.025536683,0.507287741,0.313656121,1.08E-16,0.143269554,2.93E-09,0.035786554
0.364746928,1.11909163,0,125317.695,2000,0,0,0,0.255927682,0,0,781.701233,125317.695,2000,-3208752.5,-6.11E+09,3.31E-07,-1956157.62,711983.5,0,-5373895,1955938.75,0,1.247509,0.683619142,0.159044102,1313583.88,0,0,5723.3457,0.025291339,0.507653773,0.313423067,1.11E-16,0.143094003,2.99E-09,0.035829071
0.366375715,1.12356663,0,125324.883,2000,0,0,0,0.255966842,0,0,781.650574,125324.883,2000,-3210385.75,-6.12E+09,3.31E-07,-1959147.25,713071.625,0,-5382169,1958950.38,0,1.24746704,0.683623552,0.158293247,1315112.62,0,0,5729.76123,0.025053095,0.508019507,0.313190252,1.14E-16,0.142918169,3.05E-09,0.035871994
0.368004471,1.12804163,0,125326.633,2000,0,0,0,0.25599432,0,0,781.601196,125326.633,2000,-3211981.25,-6.14E+09,3.31E-07,-1962250.62,714201.188,0,-5390702.5,1962056.25,0,1.24742603,0.683627903,0.157547787,1316575.5,0,0,5735.89014,0.024817681,0.508381486,0.31295985,1.16E-16,0.142742842,3.11E-09,0.035915785
0.369633257,1.13251662,0,125323.359,2000,0,0,0,0.256010622,0,0,781.553589,125323.359,2000,-3213519,-6.15E+09,3.31E-07,-1965416.75,715353.562,0,-5399316.5,1965191.62,0,1.24738634,0.683632076,0.15680553,1317978.25,0,0,5741.75928,0.024584383,0.508737147,0.312733442,1.19E-16,0.142568663,3.18E-09,0.035960712
0.371262014,1.13699162,0,125315.164,2000,0,0,0,0.256015837,0,0,781.507935,125315.164,2000,-3214993.5,-6.17E+09,3.31E-07,-1968604.62,716513.875,0,-5408035.5,1968365.12,0,1.24734795,0.683636129,0.15606685,1319326.88,0,0,5747.39453,0.024353303,0.509085953,0.312511355,1.22E-16,0.142395705,3.24E-09,0.036006894
0.37289077,1.14146662,0,125301.617,2000,0,0,0,0.2560094,0,0,781.463745,125301.617,2000,-3216423.75,-6.18E+09,3.31E-07,-1971645,717620.438,0,-5416369.5,1971398.25,0,1.24731052,0.683640003,0.155324787,1320590.25,0,0,5752.65918,0.024122272,0.509430408,0.312292099,1.25E-16,0.142223299,3.31E-09,0.036054131
0.374519557,1.14594173,0,125283.602,2000,0,0,0,0.255993783,0,0,781.419556,125283.602,2000,-3217851.25,-6.19E+09,3.31E-07,-1974370.38,718612.375,0,-5423844,1974118.5,0,1.24727321,0.683643937,0.154573709,1321744,0,0,5757.44482,0.023889555,0.509775519,0.312072396,1.29E-16,0.142050207,3.37E-09,0.036101796
0.376148313,1.15041673,0,125263.234,2000,0,0,0,0.255974054,0,0,781.374023,125263.234,2000,-3219322,-6.20E+09,3.31E-07,-1976633.88,719436.125,0,-5430054.5,1976378.88,0,1.24723494,0.68364799,0.15380989,1322790.5,0,0,5761.76025,0.023654047,0.510126293,0.311849087,1.32E-16,0.141875535,3.44E-09,0.036149003
0.3777771,1.15489173,0,125243.828,2000,0,0,0,0.255957335,0,0,781.326538,125243.828,2000,-3220856.75,-6.22E+09,3.31E-07,-1978419,720085.812,0,-5434948,1978159.88,0,1.24719512,0.683652222,0.153035223,1323774.25,0,0,5765.7998,0.023416387,0.510484219,0.311621249,1.35E-16,0.141699448,3.51E-09,0.036195017
0.379405856,1.15936673,0,125228.57,2000,0,0,0,0.255949914,0,0,781.277405,125228.57,2000,-3222443,-6.23E+09,3.31E-07,-1979855.62,720608.625,0,-5438892,1979595.25,0,1.24715436,0.683656514,0.152257249,1324762.62,0,0,5769.85791,0.023178909,0.510846317,0.311390758,1.39E-16,0.141523451,3.58E-09,0.036239434
0.381034642,1.16384172,0,125220.203,2000,0,0,0,0.255956918,0,0,781.227539,125220.203,2000,-3224050.75,-6.24E+09,3.31E-07,-1981187.88,721093.562,0,-5442613.5,1980949.75,0,1.24711311,0.683660865,0.151487857,1325839.62,0,0,5774.3042,0.022945233,0.511207759,0.311160654,1.42E-16,0.141349256,3.65E-09,0.036282267
0.382663399,1.16831672,0,125218.5,2000,0,0,0,0.25597772,0,0,781.177551,125218.5,2000,-3225665.25,-6.25E+09,3.31E-07,-1982805.5,721682.375,0,-5447033,1982558.5,0,1.24707186,0.683665156,0.150739998,1327035.38,0,0,5779.26953,0.022719231,0.511567175,0.310931861,1.46E-16,0.141177043,3.72E-09,0.036323864
0.384292185,1.17279172,0,125219.992,2000,0,0,0,0.256005347,0,0,781.126892,125219.992,2000,-3227298.25,-6.27E+09,3.31E-07,-1984809.25,722411.75,0,-5452429.5,1984522.75,0,1.24703026,0.683669508,0.150015444,1328306.12,0,0,5784.56104,0.022501335,0.511927128,0.310702711,1.49E-16,0.141005591,3.79E-09,0.036364507
0.385920942,1.17726672,0,125221.883,2000,0,0,0,0.256034225,0,0,781.075439,125221.883,2000,-3228958,-6.28E+09,3.31E-07,-1987048.12,723226.625,0,-5458604,1986770.12,0,1.24698806,0.683673859,0.149309427,1329608.38,0,0,5789.98926,0.022290027,0.512289345,0.310472131,1.53E-16,0.140834123,3.86E-09,0.036404349
0.387549698,1.18174171,0,125222.422,2000,0,0,0,0.256060421,0,0,781.023926,125222.422,2000,-3230620.75,-6.29E+09,3.31E-07,-1989535.5,724132,0,-5465448.5,1989261.5,0,1.24694586,0.68367821,0.148619577,1330911.88,0,0,5795.42334,0.022084529,0.512651026,0.310241878,1.57E-16,0.140663207,3.94E-09,0.036443818
0.389178485,1.18621671,0,125220.391,2000,0,0,0,0.256080776,0,0,780.97345,125220.391,2000,-3232247.5,-6.30E+09,3.31E-07,-1992309.62,725141.75,0,-5472986,1992004.88,0,1.24690449,0.683682501,0.147945538,1332214.75,0,0,5800.85596,0.02188465,0.513008058,0.310014576,1.61E-16,0.140493602,4.01E-09,0.036483679
0.390807241,1.19069171,0,125214.25,2000,0,0,0,0.256091923,0,0,780.924622,125214.25,2000,-3233823.25,-6.32E+09,3.31E-07,-1995321.38,726237.938,0,-5481197,1994993.5,0,1.2468642,0.683686614,0.147285894,1333505.62,0,0,5806.23828,0.021689929,0.513359487,0.309790879,1.65E-16,0.140325055,4.09E-09,0.036524512
0.392436028,1.19516671,0,125202.016,2000,0,0,0,0.256090075,0,0,780.876892,125202.016,2000,-3235365,-6.33E+09,3.31E-07,-1998460.62,727380.5,0,-5489788.5,1998120.5,0,1.24682474,0.683690608,0.146635756,1334742.25,0,0,5811.38428,0.021498866,0.513708293,0.309568822,1.69E-16,0.140156344,4.17E-09,0.036566462
0.394064784,1.19964182,0,125182.438,2000,0,0,0,0.256073087,0,0,780.829224,125182.438,2000,-3236902.5,-6.34E+09,3.31E-07,-2001585.88,728518,0,-5498349.5,2001236.5,0,1.24678516,0.683694541,0.145989269,1335880.5,0,0,5816.09961,0.021309717,0.514058769,0.309345722,1.73E-16,0.139986113,4.25E-09,0.036609341
0.39569357,1.20411682,0,125155.32,2000,0,0,0,0.256040961,0,0,780.781006,125155.32,2000,-3238458.75,-6.35E+09,3.31E-07,-2004540,729593.188,0,-5506444,2004182.62,0,1.24674523,0.683698595,0.145340964,1336889.75,0,0,5820.25,0.021120878,0.514413774,0.309119731,1.77E-16,0.139813617,4.33E-09,0.03665283
0.397322327,1.20859182,0,125121.578,2000,0,0,0,0.25599578,0,0,780.73175,125121.578,2000,-3240048.75,-6.36E+09,3.31E-07,-2007190.25,730557.75,0,-5513704.5,2006825.12,0,1.24670446,0.683702648,0.144686982,1337760,0,0,5823.79102,0.020931242,0.514774561,0.308890074,1.82E-16,0.139638796,4.41E-09,0.036696523
0.398951083,1.21306682,0,125082.961,2000,0,0,0,0.255941302,0,0,780.681152,125082.961,2000,-3241679.5,-6.37E+09,3.31E-07,-2009458.38,731383.25,0,-5519913,2009084.62,0,1.24666274,0.68370682,0.144025996,1338500.38,0,0,5826.76318,0.020740442,0.515141189,0.308656693,1.86E-16,0.139462143,4.49E-09,0.036739957
0.40057987,1.21754181,0,125041.641,2000,0,0,0,0.255881935,0,0,780.629272,125041.641,2000,-3243351,-6.38E+09,3.32E-07,-2011335.62,732066.5,0,-5525048,2010953.62,0,1.24662006,0.683711112,0.143359438,1339136.88,0,0,5829.28125,0.020548917,0.515512466,0.30842033,1.91E-16,0.139284477,4.58E-09,0.036782693
0.402208626,1.22201681,0,124999.867,2000,0,0,0,0.255822062,0,0,780.576599,124999.867,2000,-3245049.5,-6.38E+09,3.32E-07,-2012902.12,732636.625,0,-5529338,2012514.88,0,1.24657691,0.683715463,0.14269191,1339713.12,0,0,5831.53711,0.020358,0.515885532,0.308182836,1.96E-16,0.139107153,4.66E-09,0.036824435
0.403837413,1.22649181,0,124959.359,2000,0,0,0,0.255764782,0,0,780.523865,124959.359,2000,-3246748.25,-6.39E+09,3.32E-07,-2014333.5,733157.562,0,-5533262.5,2013943.38,0,1.24653387,0.683719814,0.142030835,1340284.12,0,0,5833.77246,0.0201698,0.516256154,0.30794692,2.00E-16,0.138931721,4.74E-09,0.036865186
