x,P,T,CO2,CO,C2,O2,C,O
-8.72E-04,1187,1088,1,0,0.00E+00,0,0.00E+00,0
-8.69E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,1.11E-16
-8.65E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,1.11E-16
-8.62E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,1.11E-16
-8.58E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.54E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.51E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.47E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.44E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.40E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.37E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.33E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.30E-04,1187,1088,0.99999994,0,0.00E+00,0,0.00E+00,2.22E-16
-8.26E-04,1187,1088,0.99999994,1.66E-24,0.00E+00,0,0.00E+00,2.22E-16
-8.22E-04,1187,1088,0.99999994,4.91E-24,0.00E+00,0,0.00E+00,2.22E-16
-8.19E-04,1187,1088,0.99999994,1.49E-23,0.00E+00,0,0.00E+00,2.22E-16
-8.15E-04,1187,1088,0.99999994,4.59E-23,0.00E+00,1.18E-24,0.00E+00,2.22E-16
-8.12E-04,1187,1088,0.99999994,1.42E-22,0.00E+00,3.43E-24,0.00E+00,2.22E-16
-8.08E-04,1187,1088,0.99999994,4.37E-22,0.00E+00,1.04E-23,0.00E+00,2.22E-16
-8.05E-04,1187,1088,0.99999994,1.35E-21,0.00E+00,3.19E-23,0.00E+00,2.22E-16
-8.01E-04,1187,1088,0.99999994,4.19E-21,0.00E+00,9.86E-23,0.00E+00,2.22E-16
-7.98E-04,1187,1088,0.99999994,1.30E-20,0.00E+00,3.05E-22,0.00E+00,2.22E-16
-7.94E-04,1187,1088,0.99999994,4.02E-20,0.00E+00,9.47E-22,2.11E-24,2.22E-16
-7.90E-04,1187,1088,0.99999994,1.25E-19,0.00E+00,2.94E-21,6.35E-24,2.22E-16
-7.87E-04,1187,1088,0.99999994,3.89E-19,0.00E+00,9.14E-21,1.95E-23,2.22E-16
-7.83E-04,1187,1088,0.99999994,1.21E-18,0.00E+00,2.85E-20,6.07E-23,2.22E-16
-7.80E-04,1187,1088,0.99999994,3.78E-18,0.00E+00,8.90E-20,1.89E-22,3.33E-16
-7.76E-04,1187,1088,0.99999994,1.19E-17,0.00E+00,2.79E-19,5.93E-22,6.66E-16
-7.73E-04,1187,1088,0.99999994,3.64E-17,0.00E+00,8.52E-19,1.82E-21,8.88E-16
-7.69E-04,1187,1088,0.99999994,1.09E-16,1.76E-24,2.54E-18,5.50E-21,9.99E-16
-7.66E-04,1187,1088,0.99999994,3.18E-16,4.89E-24,7.35E-18,1.61E-20,8.88E-16
-7.62E-04,1187,1088,0.99999994,8.97E-16,1.35E-23,2.06E-17,4.56E-20,9.99E-16
-7.58E-04,1187,1088,0.99999994,2.45E-15,3.65E-23,5.61E-17,1.25E-19,1.55E-15
-7.55E-04,1187,1088,0.99999994,6.56E-15,9.70E-23,1.49E-16,3.35E-19,3.77E-15
-7.51E-04,1187,1088,0.99999994,1.73E-14,2.55E-22,3.94E-16,8.86E-19,9.44E-15
-7.48E-04,1187,1088,0.99999994,4.55E-14,6.68E-22,1.03E-15,2.33E-18,2.50E-14
-7.44E-04,1187,1088,0.99999994,1.20E-13,1.75E-21,2.71E-15,6.12E-18,6.56E-14
-7.41E-04,1187,1088,0.99999994,3.15E-13,4.59E-21,7.10E-15,1.61E-17,1.73E-13
-7.37E-04,1187,1088,0.99999994,8.30E-13,1.20E-20,1.87E-14,4.25E-17,4.55E-13
-7.34E-04,1187,1088,0.99999994,2.20E-12,3.18E-20,4.94E-14,1.13E-16,1.21E-12
-7.30E-04,1187,1088,0.99999994,5.87E-12,8.41E-20,1.31E-13,3.00E-16,3.22E-12
-7.26E-04,1187,1088,0.99999994,1.58E-11,2.24E-19,3.50E-13,8.07E-16,8.65E-12
-7.23E-04,1187,1088,0.99999994,4.26E-11,6.00E-19,9.42E-13,2.19E-15,2.34E-11
-7.19E-04,1187,1088,0.99999994,1.17E-10,1.62E-18,2.55E-12,5.98E-15,6.40E-11
-7.16E-04,1187.03674,1088.03369,0.99999994,3.23E-10,4.42E-18,7.00E-12,1.66E-14,1.77E-10
-7.12E-04,1187,1088,0.99999994,9.10E-10,1.22E-17,1.95E-11,4.67E-14,5.00E-10
-0.000708628,1187,1088,0.99999994,2.61E-09,3.42E-17,5.50E-11,1.34E-13,1.43E-09
-0.000705071,1187.00012,1088.00012,0.99999994,7.55E-09,9.77E-17,1.58E-10,3.88E-13,4.15E-09
-0.000701515,1187.00061,1088.00049,0.99999994,2.20E-08,2.82E-16,4.59E-10,1.13E-12,1.21E-08
-0.000697959,1187.00232,1088.00195,0.999999881,6.41E-08,8.20E-16,1.33E-09,3.29E-12,3.53E-08
-0.000694402,1187.0083,1088.00684,0.999999702,1.88E-07,2.39E-15,3.90E-09,9.65E-12,1.03E-07
-0.000690846,1187.02905,1088.02405,0.999999106,5.52E-07,7.00E-15,1.14E-08,2.83E-11,3.04E-07
-0.00068729,1187.10132,1088.08423,0.999997437,1.63E-06,2.06E-14,3.36E-08,8.35E-11,8.95E-07
-0.000683733,1187.35388,1088.29626,0.99999243,4.80E-06,6.05E-14,9.91E-08,2.47E-10,2.64E-06
-0.000680177,1188.23901,1089.04285,0.999977648,1.42E-05,1.79E-13,2.93E-07,7.30E-10,7.82E-06
-0.00067662,1191.34241,1091.67163,0.999933898,4.21E-05,5.28E-13,8.66E-07,2.16E-09,2.32E-05
-0.000673064,1202.18811,1100.88293,0.999804556,0.000124394,1.56E-12,2.56E-06,6.39E-09,6.85E-05
-0.000669508,1239.51282,1132.53516,0.999427557,0.000364358,4.55E-12,7.48E-06,1.87E-08,0.000200569
-0.000665951,1360.47095,1234.86633,0.998375118,0.001034258,1.29E-11,2.12E-05,5.31E-08,0.00056935
-0.000662395,1707.93152,1521.07739,0.995800316,0.002673131,3.34E-11,5.49E-05,1.37E-07,0.001471457
-0.000658839,2511.32593,2135.05493,0.99061054,0.005976499,7.49E-11,0.000122954,3.07E-07,0.003289653
-0.000655282,4064.4646,3151.40063,0.9818784,0.011534662,1.45E-10,0.000237473,5.93E-07,0.00634887
-0.000651726,6845.17334,4514.25244,0.968937755,0.019771546,2.48E-10,0.000407129,1.02E-06,0.010882512
-0.00064817,12225.9395,6031.74805,0.951062739,0.031149261,3.91E-10,0.000641257,1.60E-06,0.017145108
-0.000644613,34654.7266,7349.80518,0.927039564,0.046440359,5.84E-10,0.000955858,2.39E-06,0.025561802
-0.000641057,79073.375,7945.58887,0.896313846,0.065997645,8.43E-10,0.001370318,3.43E-06,0.036314726
-0.000637501,112759.305,7892.57568,0.862942398,0.087238893,1.17E-09,0.001868283,4.59E-06,0.047945783
-0.000633944,121553.836,7691.47461,0.832253218,0.1067729,1.55E-09,0.002401549,5.64E-06,0.058566656
-0.000630388,122276.5,7492.90771,0.805519581,0.123789236,1.95E-09,0.002940524,6.52E-06,0.067744091
-0.000626832,122337.711,7316.64258,0.782158434,0.138659045,2.37E-09,0.003476111,7.24E-06,0.075699121
-0.000623275,122426.258,7160.35986,0.761530519,0.151789203,2.78E-09,0.004004657,7.84E-06,0.082667753
-0.000619719,122525.758,7020.72656,0.743142128,0.163493931,3.18E-09,0.004524293,8.34E-06,0.088831291
-0.000616163,122636.492,6895.04053,0.726613581,0.174014866,3.57E-09,0.005034113,8.76E-06,0.094328657
-0.000612606,122753.398,6781.17041,0.711648762,0.183540493,3.94E-09,0.00553376,9.11E-06,0.09926784
-0.00060905,122872.32,6677.42529,0.698013008,0.192220166,4.30E-09,0.006023209,9.42E-06,0.103734151
-0.000605494,122990.656,6582.44043,0.685517728,0.200173929,4.64E-09,0.006502634,9.69E-06,0.107795976
-0.000601937,123106.641,6495.10254,0.674009502,0.207499415,4.95E-09,0.006972334,9.92E-06,0.111508779
-0.000598381,123219.164,6414.40283,0.663362324,0.21427685,5.25E-09,0.007432679,1.01E-05,0.114917994
-0.000594825,123328.031,6339.4834,0.653471351,0.220572919,5.53E-09,0.007884059,1.03E-05,0.118061304
-0.000591268,123433.422,6269.70215,0.644248545,0.226443708,5.80E-09,0.008326878,1.05E-05,0.120970346
-0.000587712,123535.289,6204.50781,0.635619223,0.231936738,6.04E-09,0.008761539,1.06E-05,0.123671852
-0.000584156,123633.75,6143.42432,0.627519667,0.23709254,6.27E-09,0.009188443,1.07E-05,0.126188561
-0.000580599,123728.992,6086.03711,0.61989522,0.241945967,6.48E-09,0.009607978,1.08E-05,0.128539979
-0.000577043,123821.219,6031.98682,0.612698555,0.246527061,6.67E-09,0.010020517,1.09E-05,0.130742908
-0.000573487,123910.641,5980.95801,0.605888724,0.250861913,6.85E-09,0.010426417,1.10E-05,0.132811874
-0.00056993,123997.453,5932.67188,0.599429965,0.254973322,7.01E-09,0.010826019,1.11E-05,0.13475953
-0.000566374,124081.852,5886.88232,0.593290925,0.258881211,7.16E-09,0.011219644,1.12E-05,0.136596978
-0.000562817,124164.039,5843.37305,0.587444067,0.262603164,7.30E-09,0.011607599,1.12E-05,0.138333917
-0.000559261,124244.195,5801.9541,0.581864893,0.266154647,7.42E-09,0.011990168,1.13E-05,0.13997893
-0.000555705,124322.5,5762.45508,0.576531887,0.269549519,7.53E-09,0.012367626,1.13E-05,0.141539603
-0.000552149,124399.094,5724.7251,0.571425736,0.272799939,7.62E-09,0.012740227,1.14E-05,0.143022686
-0.000548592,124474.062,5688.62842,0.566529214,0.275916934,7.71E-09,0.013108213,1.14E-05,0.144434169
-0.000545036,124547.477,5654.04102,0.561826944,0.278910309,7.78E-09,0.013471812,1.14E-05,0.145779461
-0.000541479,124619.414,5620.85303,0.557304978,0.281788886,7.84E-09,0.013831233,1.14E-05,0.147063389
-0.000537923,124689.977,5588.96387,0.552950859,0.284560651,7.89E-09,0.014186676,1.15E-05,0.148290291
-0.000534367,124760.672,5558.34375,0.548753262,0.287232786,7.93E-09,0.014538322,1.15E-05,0.149464101
-0.00053081,124827.297,5528.71973,0.544701874,0.28981185,7.96E-09,0.014886339,1.15E-05,0.150588423
-0.000527254,124894.164,5500.20117,0.54078728,0.29230386,7.97E-09,0.015230875,1.15E-05,0.151666477
