x,y,P,T,CO2,CO,C2,O2,C,O
0.102301635,0.005264141,138687.703,2000,0.623652995,0.239504591,1.16E-18,0.133857489,2.00E-12,0.00298488
0.102800913,0.005264141,138687.984,2000,0.623581767,0.239549935,2.38E-18,0.133881345,2.00E-12,0.002986922
0.103300191,0.005264141,138688.25,2000,0.623513341,0.239593506,2.65E-18,0.133904248,2.69E-12,0.002988885
0.103799462,0.005264141,138688.531,2000,0.623447657,0.239635289,2.56E-18,0.133926183,3.18E-12,0.002990795
0.104298741,0.005264141,138688.797,2000,0.623384833,0.239675313,2.31E-18,0.133947194,2.67E-12,0.00299264
0.104798019,0.005264141,138689.062,2000,0.623324692,0.239713565,1.47E-18,0.133967265,1.96E-12,0.002994407
0.10529729,0.005264141,138689.328,2000,0.623267353,0.239750087,3.39E-18,0.133986384,1.66E-12,0.002996132
0.105796568,0.005264141,138689.594,2000,0.623212695,0.239784867,5.88E-18,0.134004578,1.94E-12,0.002997798
0.106295846,0.005264141,138689.859,2000,0.623160779,0.239817932,5.50E-18,0.134021893,2.20E-12,0.002999356
0.106795117,0.005264141,138690.125,2000,0.623111606,0.23984924,6.48E-18,0.134038359,2.31E-12,0.003000762
0.107294396,0.005264141,138690.375,2000,0.623065054,0.239878848,8.91E-18,0.134053931,2.56E-12,0.003002094
0.107793674,0.005264141,138690.641,2000,0.623021185,0.239906773,9.74E-18,0.134068578,2.90E-12,0.003003386
0.108292952,0.005264141,138690.891,2000,0.622979999,0.239933029,9.17E-18,0.134082347,2.96E-12,0.003004606
0.108792223,0.005264141,138691.141,2000,0.622941375,0.239957586,8.71E-18,0.134095192,2.87E-12,0.003005778
0.109291501,0.005264141,138691.406,2000,0.622905433,0.239980474,8.94E-18,0.134107158,2.93E-12,0.003006878
0.10979078,0.005264141,138691.656,2000,0.622872055,0.240001723,9.00E-18,0.134118289,2.83E-12,0.003007878
0.110290051,0.005264141,138691.906,2000,0.622841239,0.240021333,7.45E-18,0.134128541,2.58E-12,0.003008814
0.110789329,0.005264141,138692.141,2000,0.622813046,0.240039289,3.92E-18,0.134137928,2.24E-12,0.003009679
0.111288607,0.005264141,138692.391,2000,0.622787416,0.240055591,1.21E-18,0.134146497,2.58E-12,0.00301043
0.111787878,0.005264141,138692.625,2000,0.622764409,0.240070269,4.29E-19,0.134154186,3.48E-12,0.003011112
0.112287156,0.005264141,138692.875,2000,0.622743964,0.240083292,3.39E-19,0.134160951,3.79E-12,0.003011778
0.112786435,0.005264141,138693.109,2000,0.622726083,0.240094647,7.44E-19,0.134166747,4.06E-12,0.003012463
0.113285713,0.005264141,138693.344,2000,0.622710824,0.240104362,9.07E-19,0.13417156,4.33E-12,0.003013199
0.113784984,0.005264141,138693.578,2000,0.622698009,0.240112543,9.07E-19,0.134175688,4.08E-12,0.003013737
0.114284262,0.005264141,138693.812,2000,0.622687578,0.240119144,8.08E-19,0.13417919,3.79E-12,0.003014019
0.11478354,0.005264141,138694.047,2000,0.62267977,0.240124136,7.74E-19,0.134181768,3.59E-12,0.003014282
0.115282811,0.005264141,138694.266,2000,0.622674406,0.240127563,7.45E-19,0.134183526,3.63E-12,0.00301449
0.11578209,0.005264141,138694.484,2000,0.622671425,0.240129471,6.55E-19,0.13418448,3.99E-12,0.003014606
0.116281368,0.005264141,138694.719,2000,0.622670829,0.240129828,5.05E-19,0.134184703,4.77E-12,0.003014595
0.116780639,0.005264141,138694.938,2000,0.622672677,0.240128636,4.96E-19,0.134184182,4.28E-12,0.003014431
0.117279917,0.005264141,138695.156,2000,0.622677028,0.240125895,5.96E-19,0.134182751,3.26E-12,0.003014303
0.117779195,0.005264141,138695.359,2000,0.622683644,0.240121648,7.50E-19,0.134180382,3.18E-12,0.003014251
0.118278474,0.005264141,138695.578,2000,0.622692645,0.240115926,1.56E-18,0.134177044,3.24E-12,0.003014317
0.118777744,0.005264141,138695.781,2000,0.622704029,0.240108684,1.59E-18,0.134172738,3.25E-12,0.003014487
0.119277023,0.005264141,138696,2000,0.622717679,0.240099996,9.53E-19,0.134167954,2.90E-12,0.003014321
0.119776301,0.005264141,138696.203,2000,0.622733414,0.240089983,1.11E-18,0.13416265,2.77E-12,0.003013899
0.120275572,0.005264141,138696.406,2000,0.622751236,0.240078628,1.41E-18,0.134156495,3.10E-12,0.003013575
0.12077485,0.005264141,138696.594,2000,0.622770905,0.240066126,9.39E-19,0.134149283,4.27E-12,0.003013656
0.121274129,0.005264141,138696.797,2000,0.622792482,0.240052372,2.79E-19,0.134141997,5.00E-12,0.003013084
0.121773399,0.005264141,138697,2000,0.622816384,0.240037158,2.26E-19,0.134134322,4.69E-12,0.003012075
0.122272678,0.005264141,138697.188,2000,0.622842968,0.24002026,1.27E-18,0.134125382,4.12E-12,0.00301137
0.122771956,0.005264141,138697.375,2000,0.622871757,0.240001917,1.70E-18,0.134115756,3.41E-12,0.003010518
0.123271234,0.005264141,138697.562,2000,0.622902334,0.239982441,2.28E-18,0.134105414,2.54E-12,0.003009746
0.123770505,0.005264141,138697.75,2000,0.622934937,0.239961684,4.41E-18,0.134094402,1.97E-12,0.003008912
0.124269783,0.005264141,138697.922,2000,0.622969627,0.239939615,2.79E-18,0.134082705,2.12E-12,0.003008011
0.124769062,0.005264141,138698.109,2000,0.623006403,0.239916205,1.53E-18,0.134070292,3.10E-12,0.003007064
0.125268325,0.005264141,138698.281,2000,0.623045206,0.239891484,3.00E-18,0.134057164,4.64E-12,0.003006079
0.125767604,0.005264141,138698.453,2000,0.623086095,0.239865452,3.69E-18,0.134043321,5.68E-12,0.003005057
0.126266882,0.005264141,138698.625,2000,0.62312901,0.239838138,4.26E-18,0.134028807,5.62E-12,0.003003984
0.12676616,0.005264141,138698.797,2000,0.623173952,0.239809543,4.05E-18,0.134013608,4.96E-12,0.003002847
0.127265438,0.005264141,138698.969,2000,0.623220861,0.239779681,3.18E-18,0.133997738,4.29E-12,0.003001671
0.127764717,0.005264141,138699.125,2000,0.623269737,0.239748567,1.72E-18,0.133981124,3.76E-12,0.003000526
0.128263995,0.005264141,138699.297,2000,0.62332046,0.239716291,7.18E-19,0.133963928,4.01E-12,0.002999291
0.128763258,0.005264141,138699.453,2000,0.623373032,0.239682823,8.01E-19,0.133946225,4.61E-12,0.002997888
0.129262537,0.005264141,138699.609,2000,0.62342751,0.239648119,1.73E-18,0.133927882,5.00E-12,0.002996425
0.129761815,0.005264141,138699.75,2000,0.623483956,0.239612207,1.82E-18,0.133908883,4.38E-12,0.002994927
0.130261093,0.005264141,138699.906,2000,0.623542249,0.239575088,1.91E-18,0.133889228,3.22E-12,0.00299339
0.130760372,0.005264141,138700.062,2000,0.62360245,0.239536777,3.69E-18,0.133868933,2.91E-12,0.002991809
0.13125965,0.005264141,138700.203,2000,0.623664498,0.239497259,3.80E-18,0.133847997,3.20E-12,0.002990193
0.131758913,0.005264141,138700.344,2000,0.623728454,0.239456549,2.04E-18,0.13382642,3.56E-12,0.002988526
0.132258192,0.005264141,138700.484,2000,0.623794258,0.239414662,1.20E-18,0.133804232,3.89E-12,0.0029868
0.13275747,0.005264141,138700.625,2000,0.623861849,0.239371642,1.11E-18,0.133781433,4.12E-12,0.002985039
0.133256748,0.005264141,138700.766,2000,0.62393117,0.239327505,1.08E-18,0.133758023,4.24E-12,0.002983249
0.133756027,0.005264141,138700.891,2000,0.624002218,0.239282295,1.48E-18,0.133734062,4.15E-12,0.002981409
0.134255305,0.005264141,138701.031,2000,0.624074876,0.239236027,1.56E-18,0.133709565,3.39E-12,0.002979497
0.134754583,0.005264141,138701.156,2000,0.624149203,0.239188716,1.00E-18,0.133684501,2.29E-12,0.002977551
0.135253847,0.005264141,138701.281,2000,0.624225199,0.239140332,1.77E-18,0.133658871,3.05E-12,0.002975561
0.135753125,0.005264141,138701.406,2000,0.624302804,0.239090905,3.56E-18,0.13363269,4.76E-12,0.002973522
0.136252403,0.005264141,138701.516,2000,0.624381959,0.239040554,3.26E-18,0.133606076,5.39E-12,0.002971385
0.136751682,0.005264141,138701.641,2000,0.624462605,0.238989204,3.15E-18,0.133579001,5.59E-12,0.002969162
0.13725096,0.005264141,138701.75,2000,0.624544859,0.238936856,4.22E-18,0.133551314,5.71E-12,0.002966957
0.137750238,0.005264141,138701.875,2000,0.624628663,0.23888348,3.96E-18,0.133523017,5.72E-12,0.00296478
0.138249502,0.005264141,138701.984,2000,0.624714077,0.238829121,3.30E-18,0.133494169,5.61E-12,0.002962604
0.13874878,0.005264141,138702.094,2000,0.62480092,0.238773808,2.89E-18,0.133464783,5.44E-12,0.002960418
0.139248058,0.005264141,138702.203,2000,0.624889255,0.238717586,2.98E-18,0.133435011,5.06E-12,0.002958087
0.139747337,0.005264141,138702.297,2000,0.624979019,0.238660455,3.43E-18,0.133404836,3.83E-12,0.002955652
0.140246615,0.005264141,138702.406,2000,0.625070095,0.238602459,3.27E-18,0.13337414,2.50E-12,0.002953227
0.140745893,0.005264141,138702.5,2000,0.625162601,0.23854357,2.31E-18,0.133342996,2.22E-12,0.002950756
0.141245171,0.005264141,138702.594,2000,0.625256598,0.238483772,6.01E-18,0.133311346,2.64E-12,0.002948265
0.141744435,0.005264141,138702.703,2000,0.625352025,0.238423005,1.33E-17,0.13327916,3.18E-12,0.002945771
0.142243713,0.005264141,138702.781,2000,0.625448883,0.238361329,1.71E-17,0.133246467,3.45E-12,0.002943255
0.142742991,0.005264141,138702.875,2000,0.625547171,0.238298759,1.76E-17,0.133213297,3.45E-12,0.002940703
0.14324227,0.005264141,138702.969,2000,0.62564683,0.238235325,1.66E-17,0.13317965,3.44E-12,0.002938131
0.143741548,0.005264141,138703.047,2000,0.6257478,0.238171056,1.48E-17,0.133145571,3.45E-12,0.002935529
0.144240826,0.005264141,138703.141,2000,0.625850081,0.238105953,1.34E-17,0.133111045,3.37E-12,0.002932882
0.144740105,0.005264141,138703.219,2000,0.625953674,0.23804,1.23E-17,0.133076102,3.26E-12,0.002930178
0.145239368,0.005264141,138703.297,2000,0.626058519,0.237973258,9.94E-18,0.13304083,2.91E-12,0.002927353
0.145738646,0.005264141,138703.375,2000,0.626164615,0.237905696,6.86E-18,0.133005083,2.59E-12,0.002924529
0.146237925,0.005264141,138703.453,2000,0.626272142,0.237837285,5.29E-18,0.132968813,2.37E-12,0.002921741
0.146737203,0.005264141,138703.531,2000,0.62638104,0.237767935,3.07E-18,0.132931814,2.15E-12,0.002919163
0.147236481,0.005264141,138703.609,2000,0.626491249,0.23769778,5.90E-19,0.132894441,1.86E-12,0.002916479
0.14773576,0.005264141,138703.672,2000,0.62660253,0.23762694,7.66E-19,0.132856801,1.36E-12,0.002913687
0.148235023,0.005264141,138703.734,2000,0.626715004,0.237555355,1.31E-18,0.132818803,1.74E-12,0.002910812
0.148734301,0.005264141,138703.812,2000,0.626828611,0.23748301,1.47E-18,0.132780403,2.10E-12,0.00290791
0.14923358,0.005264141,138703.875,2000,0.626943469,0.23740992,1.42E-18,0.1327416,2.07E-12,0.002904978
0.149732858,0.005264141,138703.938,2000,0.62705946,0.237336084,2.00E-18,0.132702351,1.89E-12,0.002902077
0.150232136,0.005264141,138704,2000,0.627176523,0.237261534,4.23E-18,0.13266252,1.66E-12,0.002899364
0.150731415,0.005264141,138704.047,2000,0.627294719,0.237186313,3.22E-18,0.132622525,1.90E-12,0.002896414
0.151230693,0.005264141,138704.109,2000,0.627413869,0.237110436,1.47E-18,0.132582232,1.93E-12,0.002893394
0.151729956,0.005264141,138704.172,2000,0.627533972,0.237033993,2.24E-18,0.13254191,2.23E-12,0.002890075
0.152229235,0.005264141,138704.219,2000,0.627655029,0.236956924,2.86E-18,0.132501006,2.15E-12,0.002886976
0.152728513,0.005264141,138704.266,2000,0.62777698,0.236879289,3.51E-18,0.132459849,2.03E-12,0.002883814
0.153227791,0.005264141,138704.328,2000,0.627899885,0.236801058,3.73E-18,0.132418528,1.91E-12,0.002880479
0.153727069,0.005264141,138704.375,2000,0.628023803,0.236722171,2.96E-18,0.132376656,1.63E-12,0.002877327
0.154226348,0.005264141,138704.422,2000,0.628148675,0.236642689,1.51E-18,0.132334366,1.96E-12,0.002874232
0.154725626,0.005264141,138704.469,2000,0.628274381,0.236562654,6.53E-19,0.132291615,1.99E-12,0.002871295
0.15522489,0.005264141,138704.5,2000,0.628400862,0.236482129,3.60E-19,0.132248759,1.79E-12,0.002868191
0.155724168,0.005264141,138704.547,2000,0.62852788,0.236401305,2.20E-19,0.13220498,1.43E-12,0.002865823
0.156223446,0.005264141,138704.594,2000,0.628655493,0.236320049,2.54E-19,0.132160544,1.05E-12,0.002863876
0.156722724,0.005264141,138704.625,2000,0.628784299,0.236238062,3.23E-19,0.132116377,1.09E-12,0.002861232
0.157222003,0.005264141,138704.672,2000,0.628914475,0.236155167,5.22E-19,0.132073462,1.53E-12,0.00285682
0.157721281,0.005264141,138704.703,2000,0.629045606,0.236071721,6.76E-19,0.132030457,1.92E-12,0.002852199
0.158220544,0.005264141,138704.734,2000,0.629177034,0.235988036,4.20E-19,0.131986067,1.73E-12,0.002848809
0.158719823,0.005264141,138704.766,2000,0.629309118,0.235903949,1.11E-18,0.131941497,2.17E-12,0.002845391
0.159219101,0.005264141,138704.797,2000,0.629441857,0.235819459,2.55E-18,0.13189666,3.09E-12,0.002841981
0.159718379,0.005264141,138704.828,2000,0.629575193,0.235734567,2.90E-18,0.131851539,3.70E-12,0.002838635
0.160217658,0.005264141,138704.859,2000,0.629709065,0.235649362,2.81E-18,0.131806314,3.96E-12,0.002835235
0.160716936,0.005264141,138704.891,2000,0.629843473,0.2355638,2.93E-18,0.131760955,3.98E-12,0.002831751
0.161216214,0.005264141,138704.922,2000,0.629978597,0.23547776,2.95E-18,0.131715298,3.99E-12,0.002828284
0.161715478,0.005264141,138704.938,2000,0.630114555,0.2353912,2.95E-18,0.131669298,4.03E-12,0.002824865
0.162214756,0.005264141,138704.969,2000,0.630251467,0.235304058,3.08E-18,0.131622925,4.09E-12,0.002821495
0.162714034,0.005264141,138704.984,2000,0.630389392,0.235216245,3.51E-18,0.131575882,3.77E-12,0.002818407
0.163213313,0.005264141,138705.016,2000,0.630528212,0.235127881,3.41E-18,0.131528586,3.11E-12,0.002815257
0.163712591,0.005264141,138705.031,2000,0.630667686,0.235039115,1.57E-18,0.131481409,2.28E-12,0.002811773
0.164211869,0.005264141,138705.047,2000,0.630807638,0.234949991,1.26E-18,0.131434053,1.71E-12,0.002808249
0.164711148,0.005264141,138705.062,2000,0.630948246,0.23486051,2.34E-18,0.131386518,1.68E-12,0.002804687
0.165210411,0.005264141,138705.078,2000,0.631089389,0.234770671,2.03E-18,0.131338775,2.06E-12,0.002801145
0.165709689,0.005264141,138705.094,2000,0.63123101,0.234680474,1.06E-18,0.131290808,2.14E-12,0.002797636
0.166208968,0.005264141,138705.109,2000,0.631373286,0.234589934,1.06E-18,0.131242603,1.98E-12,0.00279414
0.166708246,0.005264141,138705.125,2000,0.631516039,0.234499037,1.91E-18,0.131194249,2.38E-12,0.00279061
0.167207524,0.005264141,138705.141,2000,0.631659329,0.234407827,2.00E-18,0.131145716,2.90E-12,0.002787082
0.167706802,0.005264141,138705.156,2000,0.631803095,0.234316319,1.92E-18,0.131096974,2.66E-12,0.002783586
0.168206066,0.005264141,138705.172,2000,0.6319471,0.234224647,2.26E-18,0.131047457,2.25E-12,0.002780767
0.168705344,0.005264141,138705.172,2000,0.63209182,0.234132499,1.64E-18,0.130998164,1.98E-12,0.002777444
0.169204623,0.005264141,138705.188,2000,0.632237375,0.234039873,1.04E-18,0.130949348,1.60E-12,0.002773388
0.169703901,0.005264141,138705.188,2000,0.632383168,0.233947024,1.86E-18,0.130899712,1.47E-12,0.002770027
0.170203179,0.005264141,138705.203,2000,0.632529438,0.233853921,2.40E-18,0.130849585,1.32E-12,0.002766988
0.170702457,0.005264141,138705.203,2000,0.632675886,0.2337607,2.39E-18,0.130799904,1.67E-12,0.002763465
0.171201736,0.005264141,138705.203,2000,0.632822573,0.233667314,2.11E-18,0.130750477,2.74E-12,0.002759576
0.171700999,0.005264141,138705.219,2000,0.632969737,0.23357363,1.39E-18,0.130700409,3.01E-12,0.002756175
0.172200277,0.005264141,138705.219,2000,0.633117318,0.233479708,3.68E-18,0.130650088,2.10E-12,0.002752867
0.172699556,0.005264141,138705.219,2000,0.633265257,0.233385503,8.17E-18,0.130599871,1.68E-12,0.002749309
0.173198834,0.005264141,138705.219,2000,0.633413613,0.23329106,1.14E-17,0.130549714,2.02E-12,0.002745546
0.173698112,0.005264141,138705.219,2000,0.633562386,0.233196378,1.23E-17,0.130499527,2.43E-12,0.002741691
0.174197391,0.005264141,138705.219,2000,0.633711517,0.233101442,1.03E-17,0.130448923,2.69E-12,0.002738104
0.174696654,0.005264141,138705.219,2000,0.633861005,0.233006269,6.70E-18,0.130398124,2.59E-12,0.002734555
0.175195932,0.005264141,138705.219,2000,0.634010792,0.232910901,2.85E-18,0.130347207,1.83E-12,0.002731028
0.175695211,0.005264141,138705.219,2000,0.634160876,0.232815355,9.48E-19,0.130296186,1.12E-12,0.002727508
0.176194489,0.005264141,138705.219,2000,0.63431114,0.232719705,5.71E-19,0.130245045,1.10E-12,0.002724052
0.176693767,0.005264141,138705.219,2000,0.634461641,0.23262392,4.25E-19,0.13019377,1.30E-12,0.002720645
0.177193046,0.005264141,138705.203,2000,0.634612441,0.232527912,4.11E-19,0.130142644,2.06E-12,0.002716962
0.177692324,0.005264141,138705.203,2000,0.634763598,0.23243168,5.28E-19,0.130091563,2.77E-12,0.002713108
0.178191587,0.005264141,138705.203,2000,0.634914994,0.232335314,6.42E-19,0.130040243,2.68E-12,0.002709419
0.178690866,0.005264141,138705.188,2000,0.63506645,0.232238904,7.67E-19,0.129988745,2.77E-12,0.002705886
0.179190144,0.005264141,138705.188,2000,0.635218084,0.232142359,9.09E-19,0.129937083,3.12E-12,0.002702422
0.179689422,0.005264141,138705.172,2000,0.635370016,0.232045636,1.11E-18,0.129885226,3.19E-12,0.002699067
0.180188701,0.005264141,138705.172,2000,0.635522246,0.231948733,7.47E-19,0.129833356,2.99E-12,0.002695615
0.180687979,0.005264141,138705.156,2000,0.635674655,0.231851697,2.47E-19,0.129781425,2.37E-12,0.002692153
0.181187257,0.005264141,138705.156,2000,0.635827243,0.231754571,8.64E-19,0.12972948,1.94E-12,0.002688655
0.181686521,0.005264141,138705.141,2000,0.635979891,0.231657401,1.29E-18,0.129677683,1.99E-12,0.002684979
0.182185799,0.005264141,138705.141,2000,0.636132538,0.23156023,6.77E-19,0.129625872,1.87E-12,0.002681323
0.182685077,0.005264141,138705.125,2000,0.636285245,0.231463,5.59E-19,0.129573867,1.40E-12,0.002677822
0.183184355,0.005264141,138705.109,2000,0.636438131,0.231365681,7.31E-19,0.129521802,1.13E-12,0.002674325
0.183683634,0.005264141,138705.094,2000,0.636591196,0.231268257,7.81E-19,0.129469693,1.15E-12,0.002670821
0.184182912,0.005264141,138705.094,2000,0.63674444,0.231170699,1.31E-18,0.129417419,1.18E-12,0.002667401
0.184682176,0.005264141,138705.078,2000,0.636897862,0.231073022,1.87E-18,0.129365057,1.31E-12,0.002664005
0.185181454,0.005264141,138705.062,2000,0.637051463,0.230975255,2.03E-18,0.129312679,1.47E-12,0.00266057
0.185680732,0.005264141,138705.047,2000,0.637205124,0.230877414,1.94E-18,0.129260302,1.60E-12,0.002657099
0.18618001,0.005264141,138705.031,2000,0.637358963,0.230779499,1.94E-18,0.129207909,1.61E-12,0.002653586
0.186679289,0.005264141,138705.031,2000,0.637512863,0.230681524,2.11E-18,0.129155487,1.50E-12,0.002650083
0.187178567,0.005264141,138705.016,2000,0.637666881,0.230583489,2.39E-18,0.129103005,1.45E-12,0.002646592
0.187677845,0.005264141,138705,2000,0.637820899,0.230485424,2.72E-18,0.129050478,1.78E-12,0.002643136
0.188177109,0.005264141,138704.984,2000,0.637974977,0.23038736,2.95E-18,0.128997952,2.40E-12,0.00263968
0.188676387,0.005264141,138704.969,2000,0.638128996,0.23028931,2.91E-18,0.12894547,2.85E-12,0.002636195
0.189175665,0.005264141,138704.953,2000,0.638283014,0.230191275,2.57E-18,0.128892988,2.77E-12,0.002632704
0.189674944,0.005264141,138704.938,2000,0.638436973,0.230093241,2.10E-18,0.128840521,2.03E-12,0.002629207
0.190174222,0.005264141,138704.922,2000,0.638590991,0.229995191,1.78E-18,0.128787994,1.59E-12,0.002625758
0.1906735,0.005264141,138704.906,2000,0.63874507,0.229897127,1.50E-18,0.128735408,1.77E-12,0.002622359
0.191172779,0.005264141,138704.891,2000,0.638899028,0.229799092,2.21E-18,0.128682882,1.91E-12,0.002618929
0.191672042,0.005264141,138704.859,2000,0.639052987,0.229701087,3.85E-18,0.1286304,1.91E-12,0.002615466
0.19217132,0.005264141,138704.844,2000,0.639207006,0.229603052,3.04E-18,0.128577888,1.69E-12,0.002612014
0.192670599,0.005264141,138704.828,2000,0.639360964,0.229505032,1.39E-18,0.128525361,1.42E-12,0.002608591
0.193169877,0.005264141,138704.812,2000,0.639514804,0.229407087,9.65E-19,0.12847285,1.20E-12,0.002605183
0.193669155,0.005264141,138704.797,2000,0.639668584,0.229309216,1.03E-18,0.128420293,1.41E-12,0.002601855
0.194168434,0.005264141,138704.781,2000,0.639822423,0.229211286,1.49E-18,0.128368005,2.62E-12,0.002598253
0.194667697,0.005264141,138704.75,2000,0.639976203,0.229113385,2.24E-18,0.128315538,3.83E-12,0.002594825
0.195166975,0.005264141,138704.734,2000,0.640129745,0.229015633,2.46E-18,0.128263012,3.64E-12,0.002591545
0.195666254,0.005264141,138704.719,2000,0.640283167,0.228917971,1.73E-18,0.128210843,2.85E-12,0.002587957
0.196165532,0.005264141,138704.703,2000,0.640436471,0.228820369,1.40E-18,0.128158435,2.08E-12,0.002584648
0.19666481,0.005264141,138704.688,2000,0.640589893,0.228722721,1.54E-18,0.128105864,1.57E-12,0.002581483
0.197164088,0.005264141,138704.656,2000,0.640743315,0.228625044,1.80E-18,0.128053397,1.51E-12,0.002578187
0.197663367,0.005264141,138704.641,2000,0.640896618,0.228527442,1.96E-18,0.128001049,1.56E-12,0.002574822
0.19816263,0.005264141,138704.625,2000,0.641049862,0.228429899,2.10E-18,0.127948701,2.05E-12,0.002571482
0.198661909,0.005264141,138704.594,2000,0.641203105,0.228332341,2.05E-18,0.127896428,2.61E-12,0.002568064
0.199161187,0.005264141,138704.578,2000,0.641356409,0.228234768,1.64E-18,0.12784417,2.30E-12,0.002564616
0.199660465,0.005264141,138704.562,2000,0.641509593,0.228137255,1.21E-18,0.127791882,1.74E-12,0.00256124
0.200159743,0.005264141,138704.547,2000,0.641662538,0.228039891,1.03E-18,0.127739713,1.73E-12,0.002557832
0.200659022,0.005264141,138704.516,2000,0.641815245,0.22794266,1.55E-18,0.127687618,1.73E-12,0.002554412
0.2011583,0.005264141,138704.5,2000,0.641967952,0.227845445,3.64E-18,0.127635553,1.77E-12,0.002550988
0.201657563,0.005264141,138704.484,2000,0.642120481,0.227748349,7.65E-18,0.127582967,2.11E-12,0.00254813
0.202156842,0.005264141,138704.453,2000,0.642273068,0.227651238,8.56E-18,0.127530694,1.96E-12,0.002544982
0.20265612,0.005264141,138704.438,2000,0.642425597,0.227554128,6.06E-18,0.127478957,1.43E-12,0.002541271
0.203155398,0.005264141,138704.406,2000,0.642577946,0.227457151,4.39E-18,0.127426922,1.21E-12,0.002537947
0.203654677,0.005264141,138704.391,2000,0.642730057,0.227360293,2.93E-18,0.127374887,1.12E-12,0.002534692
0.204153955,0.005264141,138704.375,2000,0.642882109,0.227263525,1.35E-18,0.127322868,1.50E-12,0.002531468
0.204653218,0.005264141,138704.344,2000,0.643033981,0.227166831,7.87E-19,0.127270892,2.11E-12,0.002528245
0.205152497,0.005264141,138704.328,2000,0.643185735,0.227070227,1.14E-18,0.127218992,2.46E-12,0.002525003
0.205651775,0.005264141,138704.312,2000,0.643337369,0.226973698,1.26E-18,0.127167121,2.30E-12,0.00252176
0.206151053,0.005264141,138704.281,2000,0.643488884,0.226877257,7.19E-19,0.127115309,1.61E-12,0.002518526
0.206650332,0.005264141,138704.266,2000,0.64364028,0.226780877,1.31E-18,0.127063543,1.21E-12,0.002515261
0.20714961,0.005264141,138704.234,2000,0.643791556,0.22668457,2.52E-18,0.127011836,1.21E-12,0.002512
0.207648888,0.005264141,138704.219,2000,0.643942654,0.226588368,1.83E-18,0.126960129,1.04E-12,0.002508778
0.208148152,0.005264141,138704.203,2000,0.644093633,0.226492271,6.33E-19,0.126908496,1.20E-12,0.002505562
0.20864743,0.005264141,138704.172,2000,0.644244492,0.226396218,1.19E-19,0.126856863,1.87E-12,0.002502359
0.209146708,0.005264141,138704.156,2000,0.644395351,0.226300195,1.01E-19,0.126805231,2.37E-12,0.002499171
0.209645987,0.005264141,138704.125,2000,0.644545972,0.226204306,4.05E-19,0.126753658,2.82E-12,0.002495994
0.210145265,0.005264141,138704.109,2000,0.644696474,0.226108506,8.58E-19,0.12670216,3.19E-12,0.002492813
0.210644543,0.005264141,138704.094,2000,0.644846797,0.226012796,9.24E-19,0.126650691,3.16E-12,0.002489646
0.211143821,0.005264141,138704.062,2000,0.644997001,0.22591719,4.86E-19,0.126599267,3.15E-12,0.002486488
0.211643085,0.005264141,138704.047,2000,0.645147026,0.225821689,3.14E-19,0.126547903,3.06E-12,0.002483345
0.212142363,0.005264141,138704.016,2000,0.645296931,0.225726277,4.80E-19,0.126496568,2.81E-12,0.002480204
0.212641641,0.005264141,138704,2000,0.645446718,0.225630894,2.60E-19,0.126445279,2.72E-12,0.002477047
0.21314092,0.005264141,138703.984,2000,0.645596445,0.225535601,7.21E-20,0.126394033,2.74E-12,0.00247389
0.213640198,0.005264141,138703.953,2000,0.645745993,0.225440398,1.89E-19,0.126342848,2.85E-12,0.002470725
0.214139476,0.005264141,138703.938,2000,0.645895362,0.225345314,6.04E-19,0.126291722,3.06E-12,0.002467569
0.21463874,0.005264141,138703.906,2000,0.646044612,0.225250289,1.17E-18,0.126240611,3.25E-12,0.002464433
0.215138018,0.005264141,138703.891,2000,0.646193802,0.225155339,1.50E-18,0.126189515,3.45E-12,0.002461318
0.215637296,0.005264141,138703.875,2000,0.646342874,0.225060433,1.61E-18,0.126138449,3.54E-12,0.002458214
0.216136575,0.005264141,138703.844,2000,0.646491885,0.224965587,1.70E-18,0.126087382,3.47E-12,0.002455132
0.216635853,0.005264141,138703.828,2000,0.646640778,0.224870786,1.78E-18,0.126036316,3.40E-12,0.00245208
0.217135131,0.005264141,138703.797,2000,0.64678961,0.22477603,1.59E-18,0.125985265,3.33E-12,0.002449036
0.21763441,0.005264141,138703.781,2000,0.646938384,0.224681318,9.62E-19,0.125934273,3.10E-12,0.002445972
0.218133673,0.005264141,138703.766,2000,0.647087097,0.224586666,3.62E-19,0.125883296,2.56E-12,0.0024429
0.218632951,0.005264141,138703.734,2000,0.647235751,0.224492043,2.20E-19,0.125832349,1.80E-12,0.002439837
0.21913223,0.005264141,138703.719,2000,0.647384286,0.224397466,1.23E-18,0.125781462,1.46E-12,0.002436744
0.219631508,0.005264141,138703.703,2000,0.647532761,0.224302962,3.62E-18,0.125730604,1.57E-12,0.002433637
0.220130786,0.005264141,138703.672,2000,0.647681117,0.224208504,5.81E-18,0.125679731,1.71E-12,0.002430589
0.220630065,0.005264141,138703.656,2000,0.647829473,0.224114075,7.14E-18,0.125628844,1.91E-12,0.002427567
0.221129328,0.005264141,138703.641,2000,0.64797771,0.224019706,8.04E-18,0.125578001,1.95E-12,0.002424545
0.221628606,0.005264141,138703.609,2000,0.648125887,0.223925367,8.18E-18,0.125527114,1.80E-12,0.002421574
0.222127885,0.005264141,138703.594,2000,0.648274004,0.223831072,6.70E-18,0.125476331,1.48E-12,0.002418523
