X,Y,Z,P,T,U,V,W,R,M,VelMag,Sound_speed,P_total,T_total,Enthalpy_total,Heat_release,Kn,U_x,U_y,U_z,V_x,V_y,V_z,Gamma,Prandtl,Y_plus,Qdot,Qdot_tran,Qdot_enthalpy,Nu,Cell_Re,CO2,CO,C2,O2,C,O
0.20838508,0.689490974,0,34144.3633,2000,0,0,0,0.08956869,0,0,668.915344,34144.3633,2000,-6787827,-905265.125,1.07E-06,-296798.219,108025.789,0,-816348.375,297126.719,0,1.1736933,0.689377844,0.057602592,65803.2969,0,0,275.932739,0.003317792,0.989205837,0.006871455,1.92E-17,0.001537344,6.93E-11,0.002385346
0.210013852,0.693965971,0,34127.6445,2000,0,0,0,0.089524172,0,0,668.918274,34127.6445,2000,-6787735.5,-905364.688,1.07E-06,-297188.688,108167.906,0,-817513.625,297550.844,0,1.17369497,0.689377785,0.057458825,65922.75,0,0,276.433746,0.003301252,0.989196241,0.006877571,1.95E-17,0.001538891,6.94E-11,0.002387292
0.211642608,0.698440969,0,34110.5625,2000,0,0,0,0.089478649,0,0,668.921387,34110.5625,2000,-6787637,-905554.75,1.07E-06,-297573.344,108307.914,0,-818634.938,297958.938,0,1.17369676,0.689377666,0.057310768,66037.875,0,0,276.916626,0.003284262,0.989185929,0.006884138,1.97E-17,0.001540544,6.96E-11,0.002389387
0.213271379,0.702915967,0,34093.2383,2000,0,0,0,0.089432441,0,0,668.924805,34093.2383,2000,-6787531,-905820.562,1.07E-06,-297958.656,108448.156,0,-819728.438,298356.938,0,1.17369866,0.689377606,0.057159156,66156.1875,0,0,277.412842,0.003266908,0.989174902,0.006891142,1.98E-17,0.001542276,6.97E-11,0.002391654
0.214900151,0.707390964,0,34075.7617,2000,0,0,0,0.08938577,0,0,668.928467,34075.7617,2000,-6787416.5,-906224.938,1.07E-06,-298349.031,108590.242,0,-820809.188,298750.312,0,1.17370081,0.689377546,0.057004627,66280.9844,0,0,277.93631,0.003249269,0.989163041,0.006898687,1.99E-17,0.001544086,6.99E-11,0.00239415
0.216528922,0.711866021,0,34058.1602,2000,0,0,0,0.089338727,0,0,668.932373,34058.1602,2000,-6787295,-906808.375,1.08E-06,-298741.812,108733.203,0,-821874.625,299138.094,0,1.17370296,0.689377427,0.056847148,66409.8359,0,0,278.476746,0.003231341,0.989150524,0.006906646,1.99E-17,0.00154594,7.01E-11,0.00239684
0.218157694,0.716341019,0,34040.4609,2000,0,0,0,0.089291439,0,0,668.936157,34040.4609,2000,-6787176.5,-907477.125,1.08E-06,-299135,108876.312,0,-822923.562,299519.875,0,1.1737051,0.689377308,0.056686759,66540.4219,0,0,279.024445,0.003213134,0.989138424,0.006914352,1.99E-17,0.001547709,7.02E-11,0.00239947
0.219786465,0.720816016,0,34022.6641,2000,0,0,0,0.089243993,0,0,668.939575,34022.6641,2000,-6787069,-907945.812,1.08E-06,-299547.938,109026.609,0,-824009.312,299915.062,0,1.17370701,0.689377248,0.056525357,66685.4922,0,0,279.632874,0.003194864,0.989127576,0.006921283,1.98E-17,0.001549252,7.03E-11,0.002401884
0.221415237,0.725291014,0,34004.7773,2000,0,0,0,0.089196563,0,0,668.941833,34004.7773,2000,-6786998.5,-908264.562,1.08E-06,-299954.281,109174.5,0,-825063.125,300298.594,0,1.17370832,0.689377189,0.056360673,66829.5781,0,0,280.237152,0.003176277,0.989120424,0.006925821,1.97E-17,0.001550231,7.04E-11,0.002403496
0.223043993,0.729766011,0,33986.7969,2000,0,0,0,0.089149296,0,0,668.942261,33986.7969,2000,-6786984,-907498.312,1.08E-06,-300336.406,109313.578,0,-826038,300653.406,0,1.17370856,0.689377248,0.05619121,66962.9609,0,0,280.796478,0.003157206,0.989119053,0.0069267,1.94E-17,0.00155038,7.03E-11,0.002403848
0.224672765,0.734241009,0,33968.7461,2000,0,0,0,0.089102186,0,0,668.941223,33968.7461,2000,-6787016.5,-905896.5,1.08E-06,-300711.656,109450.156,0,-826981,300996.625,0,1.17370796,0.689377367,0.056018632,67092.5391,0,0,281.339783,0.003137844,0.98912257,0.006924462,1.91E-17,0.001549752,7.01E-11,0.002403199
0.226301536,0.738716066,0,33950.668,2000,0,0,0,0.089055225,0,0,668.939148,33950.668,2000,-6787080,-903605.75,1.08E-06,-301088.031,109587.156,0,-827916.188,301337,0,1.17370677,0.689377546,0.0558438,67224.1094,0,0,281.891418,0.00311829,0.989129364,0.006920112,1.89E-17,0.001548521,6.99E-11,0.002401946
0.227930307,0.743191063,0,33932.6016,2000,0,0,0,0.089008391,0,0,668.936646,33932.6016,2000,-6787157,-901091,1.08E-06,-301472.656,109727.148,0,-828865.438,301682.5,0,1.17370546,0.689377725,0.055667479,67363.2266,0,0,282.47467,0.003098632,0.989137888,0.006914694,1.87E-17,0.001546894,6.97E-11,0.002400481
0.229559079,0.747666061,0,33914.5859,2000,0,0,0,0.088961765,0,0,668.933838,33914.5859,2000,-6787245,-898484.875,1.08E-06,-301851.719,109865.109,0,-829797.188,302021.625,0,1.17370379,0.689377904,0.055488646,67503.4609,0,0,283.062561,0.003078756,0.989147723,0.006908454,1.84E-17,0.001544947,6.94E-11,0.002398865
0.23118785,0.752141058,0,33896.6367,2000,0,0,0,0.088915438,0,0,668.93042,33896.6367,2000,-6787350,-895756,1.08E-06,-302219.031,109998.797,0,-830700.25,302350.344,0,1.17370188,0.689378142,0.055306986,67640.2969,0,0,283.6362,0.003058633,0.989159465,0.006900973,1.82E-17,0.00154263,6.91E-11,0.002396912
0.232816622,0.756616056,0,33878.7227,2000,0,0,0,0.088869408,0,0,668.926086,33878.7227,2000,-6787484,-892664.688,1.08E-06,-302574.875,110128.32,0,-831583.312,302671.719,0,1.1736995,0.689378381,0.055122819,67771.4922,0,0,284.186157,0.003038298,0.989174187,0.006891588,1.79E-17,0.001539813,6.87E-11,0.002394372
0.234445393,0.761091053,0,33860.8281,2000,0,0,0,0.088823699,0,0,668.920593,33860.8281,2000,-6787656,-889078.75,1.08E-06,-302917.625,110253.055,0,-832447.062,302986.094,0,1.17369628,0.689378679,0.0549362,67898.5469,0,0,284.718658,0.003017762,0.989192963,0.00687964,1.75E-17,0.001536345,6.83E-11,0.002391018
0.23607415,0.765566111,0,33842.918,2000,0,0,0,0.08877828,0,0,668.913574,33842.918,2000,-6787873.5,-884797.938,1.08E-06,-303242.094,110371.156,0,-833282.062,303290,0,1.17369235,0.689379096,0.054746848,68012.9609,0,0,285.19812,0.002996997,0.989216506,0.006864657,1.72E-17,0.001532112,6.78E-11,0.002386698
0.237702921,0.770041108,0,33824.9453,2000,0,0,0,0.088732995,0,0,668.905151,33824.9453,2000,-6788134.5,-879799.75,1.08E-06,-303557.094,110485.797,0,-834115.125,303593.219,0,1.1736877,0.689379573,0.05455564,68119.2031,0,0,285.64328,0.0029761,0.98924464,0.006846751,1.68E-17,0.001527119,6.72E-11,0.002381469
0.239331692,0.774516106,0,33806.8555,2000,0,0,0,0.088687636,0,0,668.895752,33806.8555,2000,-6788426,-874198.562,1.08E-06,-303871.281,110600.156,0,-834970.688,303904.625,0,1.17368233,0.68938005,0.054363344,68223.0703,0,0,286.0784,0.002955158,0.989276111,0.006826729,1.65E-17,0.001521503,6.66E-11,0.002375655
0.240960464,0.778991103,0,33788.6094,2000,0,0,0,0.088641934,0,0,668.886047,33788.6094,2000,-6788728,-868359.5,1.08E-06,-304181.219,110712.969,0,-835838.5,304220.469,0,1.17367685,0.689380586,0.05416958,68320.5,0,0,286.486511,0.002934131,0.989308894,0.006805829,1.62E-17,0.001515492,6.59E-11,0.002369734
0.242589235,0.783466101,0,33770.168,2000,0,0,0,0.088595644,0,0,668.876587,33770.168,2000,-6789020.5,-862618.375,1.08E-06,-304482.75,110822.711,0,-836704.812,304535.781,0,1.1736716,0.689381123,0.053973883,68408.5703,0,0,286.855377,0.00291297,0.989341199,0.006785285,1.59E-17,0.001509343,6.52E-11,0.002364157
0.244218007,0.787941098,0,33751.5117,2000,0,0,0,0.088548608,0,0,668.867981,33751.5117,2000,-6789288.5,-857289.938,1.08E-06,-304776.594,110929.664,0,-837568.875,304850.312,0,1.17366672,0.689381599,0.053776234,68488.1562,0,0,287.18866,0.002891676,0.98937124,0.006766147,1.57E-17,0.0015033,6.46E-11,0.002359273
0.245846778,0.792416155,0,33732.625,2000,0,0,0,0.088500708,0,0,668.860535,33732.625,2000,-6789520.5,-852563.125,1.09E-06,-305064.312,111034.383,0,-838431.75,305164.344,0,1.17366242,0.689382017,0.053576686,68560.1328,0,0,287.490051,0.002870256,0.989397943,0.006749167,1.56E-17,0.001497574,6.40E-11,0.002355307
0.247475535,0.796891153,0,33713.4922,2000,0,0,0,0.08845184,0,0,668.854553,33713.4922,2000,-6789706.5,-848558.938,1.09E-06,-305347.469,111137.445,0,-839294.188,305478.25,0,1.17365909,0.689382374,0.053375296,68625.2969,0,0,287.762939,0.002848719,0.989420176,0.006735006,1.56E-17,0.001492363,6.35E-11,0.002352434
0.249104306,0.80136615,0,33694.1055,2000,0,0,0,0.088401891,0,0,668.850342,33694.1055,2000,-6789837.5,-845400.188,1.09E-06,-305627.688,111239.438,0,-840156.5,305792.094,0,1.17365658,0.689382672,0.053172093,68684.4844,0,0,288.010803,0.00282707,0.989436865,0.006724389,1.59E-17,0.001487897,6.31E-11,0.002350838
0.250733078,0.805841148,0,33674.4414,2000,0,0,0,0.088350773,0,0,668.848206,33674.4414,2000,-6789905,-843215.75,1.09E-06,-305906,111340.727,0,-841016.375,306105.062,0,1.17365539,0.689382851,0.052967042,68738.5469,0,0,288.237244,0.002805308,0.989446938,0.006717945,1.63E-17,0.001484411,6.28E-11,0.002350646
0.252361834,0.810316145,0,33654.4922,2000,0,0,0,0.088298455,0,0,668.848083,33654.4922,2000,-6789908.5,-842047.688,1.09E-06,-306181.5,111441,0,-841865.25,306414.031,0,1.17365527,0.68938303,0.052759938,68788.9062,0,0,288.448242,0.002783413,0.989450455,0.006715743,1.69E-17,0.001482019,6.27E-11,0.002351782
0.25399062,0.814791143,0,33634.25,2000,0,0,0,0.088245019,0,0,668.849487,33634.25,2000,-6789864,-841738.375,1.09E-06,-306451.656,111539.336,0,-842689.5,306714.031,0,1.17365599,0.68938309,0.05255045,68834.1719,0,0,288.63797,0.002761354,0.989448547,0.006716922,1.73E-17,0.001480609,6.27E-11,0.002353864
0.255619377,0.8192662,0,33613.7266,2000,0,0,0,0.08819066,0,0,668.851807,33613.7266,2000,-6789792.5,-841893.812,1.09E-06,-306720.125,111637.039,0,-843491.5,307005.938,0,1.17365718,0.689383149,0.052338798,68876.6484,0,0,288.81604,0.002739156,0.9894436,0.006720079,1.76E-17,0.001479902,6.27E-11,0.002356373
0.257248163,0.823741198,0,33592.9688,2000,0,0,0,0.0881356,0,0,668.854431,33592.9688,2000,-6789710.5,-842162.812,1.09E-06,-306994.562,111736.93,0,-844285.188,307294.812,0,1.17365873,0.689383149,0.052125555,68922.8125,0,0,289.009583,0.002716881,0.989437163,0.006724181,1.78E-17,0.001479635,6.27E-11,0.002358982
0.25887692,0.828216195,0,33572.0195,2000,0,0,0,0.088079974,0,0,668.857422,33572.0195,2000,-6789617.5,-842431.438,1.09E-06,-307277.656,111839.969,0,-845071.938,307581.156,0,1.17366028,0.689383209,0.051910866,68975.2266,0,0,289.22937,0.002694547,0.989429355,0.006729161,1.82E-17,0.001479734,6.27E-11,0.002361726
0.260505676,0.832691193,0,33550.9453,2000,0,0,0,0.088023856,0,0,668.861145,33550.9453,2000,-6789502,-842867.688,1.09E-06,-307569.094,111946.039,0,-845847.312,307863.375,0,1.17366242,0.689383209,0.051694676,69035.4688,0,0,289.482056,0.002672151,0.989419043,0.006735727,1.89E-17,0.001480326,6.29E-11,0.002364883
0.262134463,0.83716619,0,33529.8086,2000,0,0,0,0.087967351,0,0,668.865906,33529.8086,2000,-6789355,-843706.875,1.09E-06,-307868.031,112054.852,0,-846608.5,308140.438,0,1.17366505,0.689383149,0.051476978,69104.8594,0,0,289.773102,0.002649693,0.989405274,0.006744492,1.97E-17,0.001481555,6.32E-11,0.002368656
0.263763219,0.841641188,0,33508.6641,2000,0,0,0,0.087910652,0,0,668.871399,33508.6641,2000,-6789183,-845015.812,1.09E-06,-308172.906,112165.82,0,-847353.875,308411.688,0,1.17366803,0.68938303,0.051257812,69183.8438,0,0,290.104462,0.002627179,0.989388645,0.006755054,2.03E-17,0.001483379,6.35E-11,0.002372862
0.265392005,0.846116245,0,33487.5391,2000,0,0,0,0.087854005,0,0,668.876953,33487.5391,2000,-6789011.5,-846471.5,1.09E-06,-308481.656,112278.195,0,-848082.938,308677.062,0,1.17367113,0.68938297,0.051037267,69271.7344,0,0,290.473145,0.002604621,0.989371717,0.006765833,2.04E-17,0.001485453,6.39E-11,0.002376942
0.267020762,0.850591242,0,33466.4375,2000,0,0,0,0.087797649,0,0,668.88147,33466.4375,2000,-6788870.5,-847604.938,1.09E-06,-308792.531,112391.344,0,-848797.875,308937.281,0,1.17367375,0.689382911,0.0508155,69366.8281,0,0,290.87204,0.002582037,0.989357769,0.006774737,2.00E-17,0.001487242,6.41E-11,0.002380236
0.268649548,0.85506624,0,33445.332,2000,0,0,0,0.087741695,0,0,668.884094,33445.332,2000,-6788788,-847941.688,1.09E-06,-309104.031,112504.719,0,-849502.25,309193.625,0,1.17367518,0.68938297,0.050592672,69467.3906,0,0,291.293793,0.002559443,0.989349604,0.00677992,1.91E-17,0.001488255,6.40E-11,0.002382182
0.270278305,0.859541237,0,33424.1719,2000,0,0,0,0.087686122,0,0,668.884338,33424.1719,2000,-6788779,-847148.062,1.10E-06,-309412.594,112617.031,0,-850193.375,309445.188,0,1.1736753,0.68938309,0.050368715,69569.3984,0,0,291.721527,0.002536835,0.989349008,0.006780304,1.81E-17,0.00148815,6.38E-11,0.002382506
0.271907091,0.864016235,0,33402.875,2000,0,0,0,0.087630704,0,0,668.882263,33402.875,2000,-6788842.5,-845159.25,1.10E-06,-309715.531,112727.281,0,-850869.938,309691.438,0,1.17367423,0.689383328,0.050143551,69668.3906,0,0,292.136536,0.002514207,0.989356041,0.006775839,1.71E-17,0.001486801,6.33E-11,0.002381306
0.273535848,0.868491232,0,33381.3711,2000,0,0,0,0.087575145,0,0,668.878357,33381.3711,2000,-6788964,-842174.75,1.10E-06,-310014.875,112836.242,0,-851541.562,309935.875,0,1.17367196,0.689383686,0.049917411,69763.5625,0,0,292.535431,0.002491582,0.989369273,0.006767399,1.64E-17,0.001484335,6.28E-11,0.002378954
0.275164604,0.87296629,0,33359.5781,2000,0,0,0,0.087519109,0,0,668.87323,33359.5781,2000,-6789123.5,-838523.5,1.10E-06,-310313.375,112944.891,0,-852217.938,310182.062,0,1.1736691,0.689384043,0.049690515,69854.5,0,0,292.916504,0.002468985,0.989386857,0.006756229,1.58E-17,0.001481027,6.22E-11,0.002375885
0.276793391,0.877441287,0,33337.4219,2000,0,0,0,0.087462269,0,0,668.86731,33337.4219,2000,-6789307,-834491.812,1.10E-06,-310609.812,113052.773,0,-852896.938,310429.219,0,1.17366576,0.68938446,0.049462747,69938.4922,0,0,293.268402,0.002446405,0.989407063,0.006743337,1.55E-17,0.001477139,6.16E-11,0.002372413
0.278422147,0.881916285,0,33314.8359,2000,0,0,0,0.087404415,0,0,668.860901,33314.8359,2000,-6789505,-830235.188,1.10E-06,-310901.094,113158.797,0,-853569.938,310674.156,0,1.17366219,0.689384937,0.049233843,70012.9297,0,0,293.580231,0.002423816,0.989429057,0.00672934,1.52E-17,0.001472852,6.10E-11,0.00236871
0.280050933,0.886391282,0,33291.7969,2000,0,0,0,0.087345414,0,0,668.854309,33291.7969,2000,-6789710,-825839.062,1.10E-06,-311186.25,113262.586,0,-854232.938,310915.469,0,1.17365837,0.689385355,0.049003698,70077.3984,0,0,293.85022,0.00240121,0.989452004,0.006714748,1.50E-17,0.001468304,6.04E-11,0.002364929
0.28167969,0.89086628,0,33268.2852,2000,0,0,0,0.087285146,0,0,668.847839,33268.2852,2000,-6789911.5,-821433.688,1.10E-06,-311465.75,113364.312,0,-854886.25,311153.25,0,1.17365468,0.689385831,0.048772339,70132.2031,0,0,294.079681,0.002378592,0.989474714,0.006700291,1.49E-17,0.001463668,5.99E-11,0.002361311
0.283308476,0.895341277,0,33244.3047,2000,0,0,0,0.087223493,0,0,668.84198,33244.3047,2000,-6790091.5,-817223.812,1.10E-06,-311740.688,113464.375,0,-855532.062,311388.312,0,1.17365146,0.689386249,0.048539847,70177.8984,0,0,294.270966,0.00235597,0.989495456,0.006687083,1.51E-17,0.001459205,5.94E-11,0.002358234
0.284937233,0.899816334,0,33219.8555,2000,0,0,0,0.087160319,0,0,668.837524,33219.8555,2000,-6790230.5,-813528.562,1.10E-06,-312011.406,113562.914,0,-856172.125,311621.281,0,1.17364895,0.689386606,0.048306283,70215.3281,0,0,294.427612,0.002333354,0.989512146,0.006676472,1.58E-17,0.001455241,5.91E-11,0.00235614
0.286565989,0.904291332,0,33194.9492,2000,0,0,0,0.087095529,0,0,668.834961,33194.9492,2000,-6790310.5,-810632.938,1.10E-06,-312275.969,113659.195,0,-856802.312,311850.625,0,1.1736474,0.689386904,0.048071541,70243.1016,0,0,294.543854,0.002310732,0.989522815,0.006669652,1.70E-17,0.001452118,5.91E-11,0.00235537
0.288194776,0.908766329,0,33169.5859,2000,0,0,0,0.087029055,0,0,668.834595,33169.5859,2000,-6790321.5,-808714.938,1.10E-06,-312532.625,113752.617,0,-857419.812,312075.375,0,1.17364717,0.689387083,0.04783557,70259.8438,0,0,294.613892,0.002288104,0.989526391,0.006667372,1.86E-17,0.001450083,5.93E-11,0.002356104
0.289823532,0.913241327,0,33143.7617,2000,0,0,0,0.086960875,0,0,668.836487,33143.7617,2000,-6790263,-807837.688,1.10E-06,-312781.938,113843.352,0,-858028,312296.719,0,1.17364812,0.689387202,0.047598504,70265.9922,0,0,294.639618,0.002265482,0.989522755,0.006669715,2.04E-17,0.001449221,5.98E-11,0.002358303
0.291452318,0.917716324,0,33117.457,2000,0,0,0,0.086891025,0,0,668.840271,33117.457,2000,-6790145.5,-807873.688,1.11E-06,-313024.156,113931.508,0,-858629.25,312515.594,0,1.17365026,0.689387262,0.047360465,70261.1641,0,0,294.619385,0.002242881,0.989512682,0.006676116,2.24E-17,0.001449466,6.06E-11,0.002361712
0.293081075,0.922191322,0,33090.6523,2000,0,0,0,0.086819537,0,0,668.84552,33090.6523,2000,-6789981,-808591.688,1.11E-06,-313259.344,114017.109,0,-859224.312,312732.156,0,1.17365324,0.689387262,0.047121525,70244.7188,0,0,294.550537,0.002220308,0.989497483,0.006685775,2.48E-17,0.001450668,6.17E-11,0.002366024
0.294709861,0.926666379,0,33063.3242,2000,0,0,0,0.08674641,0,0,668.852112,33063.3242,2000,-6789777,-809794.562,1.11E-06,-313487.969,114100.328,0,-859813.75,312946.719,0,1.17365682,0.689387262,0.046881758,70216.3672,0,0,294.431793,0.002197772,0.989477992,0.006698203,2.84E-17,0.001452705,6.31E-11,0.002371082
0.296338618,0.931141376,0,33035.4648,2000,0,0,0,0.086671606,0,0,668.859985,33035.4648,2000,-6789532.5,-811457.688,1.11E-06,-313711.688,114181.758,0,-860400.125,313160.125,0,1.17366123,0.689387143,0.046641268,70176.6406,0,0,294.265472,0.002175282,0.989454031,0.006713451,3.39E-17,0.001455552,6.50E-11,0.002376939
0.297967374,0.935616374,0,33007.0781,2000,0,0,0,0.086595096,0,0,668.869263,33007.0781,2000,-6789242.5,-813673.188,1.11E-06,-313931.969,114261.93,0,-860985.188,313373.062,0,1.17366648,0.689387023,0.046400156,70126.2344,0,0,294.054352,0.002152851,0.989425182,0.006731814,4.14E-17,0.001459261,6.75E-11,0.002383714
0.299596161,0.940091372,0,32978.1875,2000,0,0,0,0.086516939,0,0,668.880127,32978.1875,2000,-6788905.5,-816509.875,1.11E-06,-314147.781,114340.477,0,-861564.062,313583.75,0,1.17367256,0.689386845,0.046158359,70067.8828,0,0,293.810059,0.002130473,0.989391327,0.006753368,4.99E-17,0.001463852,7.08E-11,0.002391428
0.301224917,0.944566369,0,32948.8242,2000,0,0,0,0.086437285,0,0,668.892151,32948.8242,2000,-6788530.5,-819931.625,1.11E-06,-314356.844,114416.562,0,-862129.25,313789.469,0,1.17367923,0.689386606,0.045915768,70001.4141,0,0,293.531708,0.002108138,0.989353299,0.006777576,5.76E-17,0.001469215,7.45E-11,0.002399883
0.302853703,0.949041367,0,32919.0273,2000,0,0,0,0.086356364,0,0,668.904846,32919.0273,2000,-6788135.5,-823710.625,1.11E-06,-314559.125,114490.188,0,-862681.125,313990.312,0,1.17368639,0.689386308,0.045672499,69926.8672,0,0,293.219574,0.00208586,0.989312947,0.006803266,6.28E-17,0.001475086,7.85E-11,0.002408677
0.30448246,0.953516424,0,32888.8555,2000,0,0,0,0.086274467,0,0,668.91748,32888.8555,2000,-6787742,-827526.625,1.11E-06,-314757,114562.211,0,-863227.812,314189.312,0,1.17369354,0.68938607,0.045428895,69848.6328,0,0,292.891968,0.002063669,0.989272535,0.006828997,6.47E-17,0.00148111,8.24E-11,0.002417343
0.306111246,0.957991421,0,32858.3555,2000,0,0,0,0.086191863,0,0,668.929443,32858.3555,2000,-6787370,-831063.688,1.11E-06,-314950.75,114632.734,0,-863773.562,314387.938,0,1.17370021,0.689385891,0.045185167,69768.1172,0,0,292.554779,0.002041585,0.98923409,0.006853449,6.41E-17,0.001486932,8.59E-11,0.00242548
0.307740003,0.962466419,0,32827.5547,2000,0,0,0,0.086108729,0,0,668.940247,32827.5547,2000,-6787033,-834090.125,1.12E-06,-315138.219,114700.969,0,-864317.188,314585.781,0,1.17370629,0.689385712,0.044941362,69685.1562,0,0,292.207306,0.002019613,0.989199281,0.006875639,6.16E-17,0.001492269,8.88E-11,0.00243281
0.309368789,0.966941416,0,32796.4805,2000,0,0,0,0.086025193,0,0,668.949646,32796.4805,2000,-6786741,-836456.625,1.12E-06,-315317.594,114766.25,0,-864858.875,314782.969,0,1.17371154,0.689385653,0.044697542,69599.6406,0,0,291.84906,0.001997759,0.989169061,0.00689487,5.81E-17,0.001496899,9.12E-11,0.002439158
0.310997546,0.971416414,0,32765.1328,2000,0,0,0,0.085941315,0,0,668.957275,32765.1328,2000,-6786503,-838068,1.12E-06,-315488.281,114828.375,0,-865402.062,314980.656,0,1.17371583,0.689385593,0.044453841,69511.375,0,0,291.479248,0.001976034,0.989144444,0.00691051,5.42E-17,0.001500624,9.30E-11,0.002444362
0.312626302,0.975891411,0,32733.5,2000,0,0,0,0.085857146,0,0,668.962769,32733.5,2000,-6786330,-838796,1.12E-06,-315651.938,114887.938,0,-865955.062,315181.938,0,1.17371893,0.689385712,0.044210512,69419.8984,0,0,291.095856,0.001954461,0.989126742,0.006921794,5.01E-17,0.001503243,9.43E-11,0.002448185
0.314255089,0.980366468,0,32701.5664,2000,0,0,0,0.085772723,0,0,668.965881,32701.5664,2000,-6786234,-838444.75,1.12E-06,-315810.5,114945.648,0,-866526.438,315389.906,0,1.17372072,0.689385891,0.043967817,69327.0703,0,0,290.706696,0.001933061,0.989117086,0.006927955,4.62E-17,0.001504563,9.50E-11,0.002450382
0.315883845,0.984841466,0,32669.3008,2000,0,0,0,0.085688002,0,0,668.966248,32669.3008,2000,-6786221,-836877.562,1.12E-06,-315963.281,115001.258,0,-867114.938,315604.094,0,1.17372096,0.689386189,0.043725733,69233.5312,0,0,290.314453,0.001911833,0.989116132,0.006928537,4.24E-17,0.001504447,9.52E-11,0.00245083
0.317512631,0.989316463,0,32636.666,2000,0,0,0,0.085602909,0,0,668.963928,32636.666,2000,-6786292.5,-834072.125,1.12E-06,-316105.844,115053.148,0,-867707.062,315819.625,0,1.17371964,0.689386547,0.043483947,69135.8281,0,0,289.904633,0.001890748,0.989124238,0.006923411,3.91E-17,0.001502821,9.49E-11,0.002449529
0.319141388,0.993791461,0,32603.6367,2000,0,0,0,0.085517332,0,0,668.958923,32603.6367,2000,-6786445.5,-830061.625,1.12E-06,-316236.812,115100.812,0,-868295.938,316033.938,0,1.1737169,0.689387083,0.043242306,69033.6641,0,0,289.476013,0.001869792,0.989140928,0.006912756,3.61E-17,0.001499703,9.43E-11,0.002446566
0.320770174,0.998266459,0,32570.1934,2000,0,0,0,0.085431173,0,0,668.95166,32570.1934,2000,-6786671.5,-824951.375,1.12E-06,-316360.219,115145.727,0,-868886.375,316248.844,0,1.17371273,0.689387679,0.043000966,68929.7578,0,0,289.039978,0.001848979,0.989165485,0.006897118,3.36E-17,0.001495206,9.34E-11,0.002442135
0.322398931,1.00274146,0,32536.3164,2000,0,0,0,0.085344292,0,0,668.942383,32536.3164,2000,-6786957.5,-818924.625,1.13E-06,-316479.438,115189.109,0,-869481.812,316465.594,0,1.1737076,0.689388394,0.042760037,68825.7656,0,0,288.603485,0.001828317,0.989196599,0.006877313,3.17E-17,0.001489518,9.23E-11,0.002436517
0.324027687,1.00721645,0,32501.9883,2000,0,0,0,0.085256532,0,0,668.931702,32501.9883,2000,-6787289.5,-812200.938,1.13E-06,-316597.219,115231.977,0,-870083.125,316684.438,0,1.17370152,0.68938911,0.042519555,68722.8047,0,0,288.171265,0.00180781,0.989232779,0.006854306,3.02E-17,0.001482873,9.11E-11,0.002430029
0.325656474,1.01169145,0,32467.1973,2000,0,0,0,0.085167766,0,0,668.920044,32467.1973,2000,-6787652,-805007.562,1.13E-06,-316717.031,115275.594,0,-870692.625,316906.281,0,1.17369497,0.689389884,0.042279605,68623.0625,0,0,287.752472,0.001787462,0.989272356,0.006829096,2.92E-17,0.001475524,8.98E-11,0.002422985
0.32728523,1.01616645,0,32431.9316,2000,0,0,0,0.085077867,0,0,668.907776,32431.9316,2000,-6788032.5,-797557.562,1.13E-06,-316842.625,115321.312,0,-871313.25,317132.156,0,1.17368805,0.689390719,0.042040285,68528.8281,0,0,287.35675,0.001767283,0.989314079,0.00680255,2.84E-17,0.001467698,8.85E-11,0.002415657
0.328914016,1.02064145,0,32396.1758,2000,0,0,0,0.084986739,0,0,668.895203,32396.1758,2000,-6788422.5,-790007.062,1.13E-06,-316976.781,115370.133,0,-871945.75,317362.375,0,1.1736809,0.689391494,0.041801643,68441.3672,0,0,286.98941,0.001747276,0.989356995,0.006775227,2.77E-17,0.001459548,8.72E-11,0.002408209
0.330542773,1.02511644,0,32359.9062,2000,0,0,0,0.084894322,0,0,668.882385,32359.9062,2000,-6788820.5,-782424.75,1.13E-06,-317122.594,115423.211,0,-872591.875,317597.562,0,1.17367375,0.689392269,0.041563764,68361.875,0,0,286.655487,0.001727445,0.989400923,0.00674726,2.70E-17,0.001451132,8.59E-11,0.00240066
0.332171559,1.02959144,0,32323.0996,2000,0,0,0,0.084800571,0,0,668.869141,32323.0996,2000,-6789231,-774768.625,1.13E-06,-317285.719,115482.578,0,-873261.438,317841.25,0,1.17366624,0.689393103,0.041326918,68290.2578,0,0,286.354523,0.001707814,0.989446282,0.006718372,2.62E-17,0.001442413,8.45E-11,0.002392888
0.333800316,1.03406656,0,32285.7402,2000,0,0,0,0.084705472,0,0,668.855408,32285.7402,2000,-6789657,-766924.5,1.13E-06,-317473.5,115550.938,0,-873969.812,318099.094,0,1.17365849,0.689393878,0.041091509,68234.3516,0,0,286.119446,0.001688412,0.98949343,0.006688379,2.53E-17,0.001433345,8.30E-11,0.002384834
0.335429072,1.03854156,0,32247.7891,2000,0,0,0,0.084608898,0,0,668.841248,32247.7891,2000,-6790096.5,-758934.812,1.14E-06,-317678.156,115625.422,0,-874690.25,318361.281,0,1.1736505,0.689394712,0.040856917,68193.7422,0,0,285.948486,0.001669189,0.989542067,0.006657421,2.45E-17,0.001423945,8.16E-11,0.002376561
